playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
steined01,1869,9,5,USA,MI,Detroit,1928,5,10,USA,MI,Detroit,Ed,Stein,Edward F.,170,71,R,R,1890-07-24,1898-06-27,steie101,steined01,5/10/1928,1869-09-05
steinge01,1892,11,17,USA,PA,Pittsburgh,1970,4,25,USA,PA,Pittsburgh,Gene,Steinbrenner,Eugene Gass,155,68,R,R,4/25/1912,5/11/1912,steig101,steinge01,4/25/1970,1892-11-17
steinha01,1875,9,29,USA,MO,St. Louis,1914,8,17,USA,KY,Bellevue,Harry,Steinfeldt,Harry M.,180,69,R,R,1898-04-22,7/1/1911,steih101,steinha01,8/17/1914,1875-09-29
steinha02,1913,3,22,USA,CA,Sacramento,1977,4,3,USA,CA,Sacramento,Hank,Steinbacher,Henry John,180,71,L,R,4/21/1937,10/1/1939,steih102,steinha02,4/3/1977,3/22/1913
steinir01,1911,5,21,USA,LA,Madisonville,1981,1,7,USA,LA,Covington,Irv,Stein,Irvin Michael,170,74,R,R,7/7/1932,7/7/1932,steii101,steinir01,1/7/1981,5/21/1911
steinju01,1911,8,9,USA,MO,St. Louis,1992,5,1,USA,MO,Creve Coeur,Justin,Stein,Justin Marion,180,71,R,R,5/28/1938,7/17/1938,steij101,steinju01,5/1/1992,8/9/1911
steinra01,1894,11,13,USA,NJ,Salem,1982,8,25,USA,NJ,Vineland,Ray,Steineder,Raymond,160,72,R,R,7/16/1923,7/6/1924,steir103,steinra01,8/25/1982,1894-11-13
steinra02,1953,3,7,USA,CA,Pomona,2011,12,12,USA,CA,Rancho Cucamonga,Randy,Stein,William Randolph,210,76,R,R,4/17/1978,9/22/1982,steir101,steinra02,12/12/2011,3/7/1953
steinre01,1915,1,7,USA,CA,Los Angeles,2001,11,16,USA,CA,Gardena,Red,Steiner,James Harry,185,72,L,R,5/11/1945,9/29/1945,steir102,steinre01,11/16/2001,1/7/1915
steinte01,1962,3,2,USA,MN,New Ulm,,,,,,,Terry,Steinbach,Terry Lee,195,73,R,R,9/12/1986,10/1/1999,steit001,steinte01,,3/2/1962
steirri01,1956,8,27,USA,MD,Baltimore,,,,,,,Rick,Steirer,Ricky Francis,200,76,R,R,8/5/1982,9/24/1984,steir001,steirri01,,8/27/1956
stellbi01,1865,4,22,USA,MI,Detroit,1936,11,9,USA,MI,Detroit,Bill,Stellberger,William F.,170,67,L,L,1885-10-01,1885-10-01,stelb101,stellbi01,11/9/1936,1865-04-22
stellbi02,1894,3,20,USA,TX,Bremond,1974,2,16,USA,TX,Houston,Bill,Stellbauer,William Jennings,175,70,R,R,4/12/1916,6/16/1916,stelb102,stellbi02,2/16/1974,1894-03-20
stelmri01,1948,10,8,USA,IL,Chicago,2017,11,6,USA,IL,Chicago,Rick,Stelmaszek,Richard Francis,195,73,L,R,6/25/1971,9/25/1974,stelr101,stelmri01,11/6/2017,10/8/1948
stembje01,1958,3,2,USA,NJ,Elizabeth,,,,,,,Jeff,Stember,Jeffrey Alan,220,77,R,R,8/5/1980,8/5/1980,stemj101,stembje01,,3/2/1958
stemfr01,1885,9,22,USA,NC,Oxford,1964,9,5,USA,SC,Darlington,Fred,Stem,Frederick Boothe,160,74,L,R,9/15/1908,8/15/1909,stemf101,stemfr01,9/5/1964,1885-09-22
stemlst01,1977,5,20,USA,KY,Louisville,,,,,,,Steve,Stemle,Stephen Joseph,200,76,R,R,5/26/2005,4/16/2006,stems001,stemlst01,,5/20/1977
stemmbi01,1865,5,6,USA,OH,Cleveland,1945,5,3,USA,OH,Cleveland,Bill,Stemmyer,William,190,74,R,R,1885-10-03,1888-06-15,stemb101,stemmbi01,5/3/1945,1865-05-06
stengca01,1890,7,30,USA,MO,Kansas City,1975,9,29,USA,CA,Glendale,Casey,Stengel,Charles Dillon,175,71,L,L,9/17/1912,5/19/1925,stenc101,stengca01,9/29/1975,1890-07-30
stenhda01,1933,9,12,USA,RI,Westerly,,,,,,,Dave,Stenhouse,David Rotchford,195,72,R,R,4/18/1962,10/4/1964,stend101,stenhda01,,9/12/1933
stenhmi01,1958,5,29,USA,CO,Pueblo,,,,,,,Mike,Stenhouse,Michael Steven,195,73,L,R,10/3/1982,7/23/1986,stenm001,stenhmi01,,5/29/1958
stensde01,1978,6,17,USA,GA,La Grange,2003,11,5,USA,AZ,Chandler,Dernell,Stenson,Dernell Renauld,230,73,L,L,8/13/2003,9/28/2003,stend001,stensde01,11/5/2003,6/17/1978
stenzja01,1867,6,24,USA,OH,Cincinnati,1919,1,6,USA,OH,Cincinnati,Jake,Stenzel,Jacob Charles,168,70,R,R,1890-06-16,1899-07-23,stenj101,stenzja01,1/6/1919,1867-06-24
stephbe01,1867,9,28,USA,MI,Romeo,1896,8,5,USA,MI,Armada,Ben,Stephens,George Benjamin,170,70,,R,1892-08-05,1894-05-04,stepb101,stephbe01,1896-08-05,1867-09-28
stephbo01,1928,8,11,USA,OK,Blair,2020,3,20,USA,OK,Norman,Bob,Stephenson,Robert Loyd,165,72,R,R,4/14/1955,9/18/1955,stepb102,stephbo01,3/20/2020,8/11/1928
stephbr01,1920,7,14,USA,AR,Fayetteville,1991,11,21,USA,CA,Santa Ana,Bryan,Stephens,Bryan Maris,175,76,R,R,5/15/1947,9/26/1948,stepb103,stephbr01,11/21/1991,7/14/1920
stephbu01,1944,7,13,USA,CA,Porterville,,,,,,,Buzz,Stephen,Louis Roberts,205,76,R,R,9/20/1968,9/25/1968,stepb104,stephbu01,,7/13/1944
stephcl01,1863,8,19,USA,OH,Cincinnati,1947,2,28,USA,OH,Cincinnati,Clarence,Stephens,Clarence Wright,,,,R,1886-10-08,1891-09-23,stepc101,stephcl01,2/28/1947,1863-08-19
stephdu01,1869,9,22,USA,NJ,Petersburg,1924,12,1,USA,NJ,Trenton,Reuben,Stephenson,Reuben Crandol,180,71,R,R,1892-09-09,1892-09-16,stepd101,stephdu01,12/1/1924,1869-09-22
stephea01,1947,7,31,USA,NC,Benson,,,,,,,Earl,Stephenson,Chester Earl,175,75,L,L,4/7/1971,7/26/1978,stepe101,stephea01,,7/31/1947
stephga01,1972,1,2,USA,MD,Takoma Park,,,,,,,Garrett,Stephenson,Garrett Charles,195,76,R,R,7/25/1996,9/17/2003,stepg001,stephga01,,1/2/1972
stephge01,1933,1,20,USA,AR,Gravette,2019,4,27,USA,TX,Granbury,Gene,Stephens,Glen Eugene,175,75,L,R,4/16/1952,9/23/1964,stepg101,stephge01,4/27/2019,1/20/1933
stephja01,1994,5,11,USA,AL,Oxford,,,,,,,Jackson,Stephens,Jackson Tanner,220,74,R,R,7/1/2017,10/5/2022,stepj002,stephja01,,5/11/1994
stephje01,1943,10,6,USA,MI,Detroit,2010,6,6,USA,CA,Anaheim,Jerry,Stephenson,Jerry Joseph,185,74,L,R,4/14/1963,9/21/1970,stepj103,stephje01,6/6/2010,10/6/1943
stephji01,1883,12,10,USA,OH,Salineville,1965,1,2,USA,AL,Oxford,Jim,Stephens,James Walter,157,66,R,R,4/11/1907,10/6/1912,stepj104,stephji01,1/2/1965,1883-12-10
stephjo01,1921,6,30,USA,MI,Detroit,2001,9,20,USA,CA,Fullerton,Joe,Stephenson,Joseph Chester,185,74,R,R,9/19/1943,7/11/1947,stepj101,stephjo01,9/20/2001,6/30/1921
stephjo02,1941,4,13,USA,KY,South Portsmouth,,,,,,,John,Stephenson,John Herman,180,71,L,R,4/14/1964,9/29/1973,stepj102,stephjo02,,4/13/1941
stephph01,1960,9,19,USA,OK,Guthrie,,,,,,,Phil,Stephenson,Phillip Raymond,195,73,L,L,4/5/1989,10/4/1992,stepp001,stephph01,,9/19/1960
stephra01,1962,9,22,USA,TX,Houston,,,,,,,Ray,Stephens,Carl Ray,190,72,R,R,9/20/1990,10/3/1992,stepr001,stephra01,,9/22/1962
stephri01,1898,1,5,USA,AL,Akron,1985,11,15,USA,AL,Tuscaloosa,Riggs,Stephenson,Jackson Riggs,185,70,R,R,4/13/1921,9/24/1934,stepr101,stephri01,11/15/1985,1898-01-05
stephro01,1993,2,24,USA,CA,Martinez,,,,,,,Robert,Stephenson,Robert William,205,75,R,R,4/7/2016,10/4/2022,stepr002,stephro01,,2/24/1993
stephtr01,1995,11,25,USA,TX,Austin,,,,,,,Trevor,Stephan,Trevor Richard Bernard,225,77,R,R,4/3/2021,10/5/2022,stept002,stephtr01,,11/25/1995
stephty01,1996,8,16,USA,GA,Atlanta,,,,,,,Tyler,Stephenson,Tyler Robert,225,76,R,R,7/27/2020,7/22/2022,stept001,stephty01,,8/16/1996
stephve01,1920,10,23,USA,NM,McAlister,1968,11,4,USA,CA,Long Beach,Vern,Stephens,Vernon Decatur,185,70,R,R,9/13/1941,6/30/1955,stepv101,stephve01,11/4/1968,10/23/1920
stephwa01,1911,3,27,USA,NC,Saluda,1993,7,4,USA,LA,Shreveport,Walter,Stephenson,Walter McQueen,180,72,R,R,4/29/1935,9/30/1937,stepw101,stephwa01,7/4/1993,3/27/1911
,,,,,,,,,,,,,,,,,,,,,,,,,
sterlra01,1951,4,21,USA,FL,Key West,,,,,,,Randy,Sterling,Randall Wayne,195,74,B,R,9/16/1974,9/28/1974,sterr101,sterlra01,,4/21/1951
sterrdu01,1889,10,1,USA,PA,Milroy,1965,12,8,USA,MD,Baltimore,Charles,Sterrett,Charles Hurlbut,165,71,R,R,6/20/1912,6/17/1913,sterd101,sterrdu01,12/8/1965,1889-10-01
stettmi01,1981,1,16,USA,IN,Huntingburg,,,,,,,Mitch,Stetter,Mitchel Blake,215,77,L,L,9/1/2007,5/14/2011,stetm001,stettmi01,,1/16/1981
stevean01,1994,6,1,USA,LA,Lafayette,,,,,,,Andrew,Stevenson,Andrew Patrick,191,72,L,L,7/23/2017,10/3/2021,steva001,stevean01,,6/1/1994
stevebo01,1907,4,17,USA,MD,Chevy Chase,2005,12,30,USA,MD,Frederick,Bobby,Stevens,Robert Jordan,149,68,L,R,7/3/1931,8/5/1931,stevb101,stevebo01,12/30/2005,4/17/1907
steveca01,1996,9,12,USA,CA,Fremont,,,,,,,Cal,Stevenson,Cal,175,70,L,L,8/10/2022,9/4/2022,stevc001,steveca01,,9/12/1996
stevech01,1918,7,10,USA,NM,Van Houten,2018,5,28,USA,CA,Garden Grove,Chuck,Stevens,Charles Augustus,180,73,B,L,9/16/1941,7/25/1948,stevc101,stevech01,5/28/2018,7/10/1918
steveda01,1970,3,4,USA,CA,Fullerton,,,,,,,Dave,Stevens,David James,210,75,R,R,5/20/1994,7/6/2000,stevd001,steveda01,,3/4/1970
steveed01,1925,1,12,USA,TX,Galveston,2012,7,22,USA,TX,Houston,Ed,Stevens,Edward Lee,190,73,L,L,7/20/1945,10/1/1950,steve101,steveed01,7/22/2012,1/12/1925
steveje01,1983,9,5,USA,CA,Berkeley,,,,,,,Jeff,Stevens,Jeffrey Allen,205,74,R,R,7/10/2009,4/22/2011,stevj001,steveje01,,9/5/1983
steveji01,1889,8,25,USA,MD,Williamsburg,1966,9,25,USA,MD,Baltimore,Jim,Stevens,James Arthur,180,71,R,R,8/24/1914,9/8/1914,stevj101,steveji01,9/25/1966,1889-08-25
stevele01,1967,7,10,USA,MO,Kansas City,,,,,,,Lee,Stevens,DeWain Lee,205,76,L,L,7/16/1990,9/27/2002,stevl001,stevele01,,7/10/1967
steverc01,1934,7,22,USA,GA,Moultrie,2010,11,30,USA,IA,Davenport,R C,Stevens,R C,219,77,R,L,4/15/1958,6/10/1961,stevr101,stever_01,11/30/2010,7/22/1934
stevero01,1855,1,1,USA,CA,San Francisco,1900,11,4,USA,WA,Seattle,Robert,Stevens,Robert Edward,,,,,1875-05-04,1875-05-04,stevr102,stevero01,11/4/1900,1855-01-01
steveto01,1971,11,15,USA,CA,Los Angeles,,,,,,,Todd,Steverson,Todd Anthony,194,74,R,R,4/28/1995,4/3/1996,stevt001,steveto01,,11/15/1971
stewaac01,1869,2,14,USA,IN,Terre Haute,1912,4,17,USA,IN,Terre Haute,Ace,Stewart,Asa,176,70,R,R,1895-04-18,1895-08-17,stewa101,stewaac01,4/17/1912,1869-02-14
stewabi01,1928,4,12,USA,MI,Bay City,2013,9,25,USA,MI,Northville,Bill,Stewart,William Wayne,200,71,R,R,4/17/1955,9/25/1955,stewb102,stewabi01,9/25/2013,4/12/1928
stewabr01,1991,10,3,USA,IL,Normal,,,,,,,Brock,Stewart,Brock Allen,220,75,L,R,6/29/2016,9/24/2019,stewb001,stewabr01,,10/3/1991
stewabu01,1916,6,15,USA,CA,Sacramento,2000,6,21,USA,CA,Palo Alto,Bud,Stewart,Edward Perry,160,71,L,R,4/19/1941,6/2/1954,stewb101,stewabu01,6/21/2000,6/15/1916
stewabu02,1931,1,7,USA,NC,Jasper,2007,10,3,USA,NC,Wilmington,Bunky,Stewart,Veston Goff,154,72,L,L,5/4/1952,9/15/1956,stewb103,stewabu02,10/3/2007,1/7/1931
stewach01,1982,2,19,USA,CA,Fontana,,,,,,,Chris,Stewart,Christopher David,215,76,R,R,9/6/2006,9/25/2018,stewc001,stewach01,,2/19/1982
stewach02,1993,12,10,USA,GA,Atlanta,,,,,,,Christin,Stewart,Christin Gaylin Harris,220,72,L,R,9/9/2018,9/27/2020,stewc002,stewach02,,12/10/1993
stewada01,1957,2,19,USA,CA,Oakland,,,,,,,Dave,Stewart,David Keith,200,74,R,R,9/22/1978,7/17/1995,stewd001,stewada01,,2/19/1957
stewadj01,1993,11,30,USA,FL,Gainesville,,,,,,,DJ,Stewart,Demetrius Jerome,210,72,L,R,9/12/2018,4/10/2022,stewd002,stewadj01,,11/30/1993
stewafr01,1906,9,8,USA,MN,Minneapolis,2001,4,30,USA,MN,Stillwater,Frank,Stewart,Frank,180,73,R,R,10/2/1927,10/2/1927,stewf101,stewafr01,4/30/2001,9/8/1906
stewagl01,1912,9,29,USA,TN,Tullahoma,1997,2,11,USA,TN,Memphis,Glen,Stewart,Glen Weldon,175,72,R,R,6/26/1940,10/1/1944,stewg101,stewagl01,2/11/1997,9/29/1912
stewaia01,1985,4,5,USA,CA,Long Beach,,,,,,,Ian,Stewart,Ian Kenneth,225,75,L,R,8/11/2007,5/11/2014,stewi001,stewaia01,,4/5/1985
stewaji01,1939,6,11,USA,AL,Opelika,2012,11,24,USA,FL,Tampa,Jimmy,Stewart,James Franklin,165,72,B,R,9/3/1963,9/29/1973,stewj102,stewaji01,11/24/2012,6/11/1939
stewajo01,1879,3,11,USA,NC,Monroe,1913,2,10,USA,OH,Youngstown,Joe,Stewart,Joseph Lawrence,175,71,,R,6/9/1904,6/11/1904,stewj101,stewajo01,2/10/1913,1879-03-11
stewajo02,1978,12,5,USA,KY,Paducah,,,,,,,Josh,Stewart,Joshua Craig,200,75,L,L,4/6/2003,8/26/2004,stewj001,stewajo02,,12/5/1978
stewako01,1994,10,7,USA,TX,Houston,,,,,,,Kohl,Stewart,Kohl Robert,200,75,R,R,8/12/2018,7/5/2021,stewk001,stewako01,,10/7/1994
stewale01,1900,9,23,USA,TN,Sparta,1974,9,26,USA,TN,Knoxville,Lefty,Stewart,Walter Cleveland,160,70,R,L,4/20/1921,9/29/1935,stewl101,stewale01,9/26/1974,9/23/1900
stewama01,1889,10,14,USA,TN,Whitlock,1932,1,17,USA,TN,Memphis,Mark,Stewart,Mark,180,73,L,R,10/4/1913,10/4/1913,stewm102,stewama01,1/17/1932,1889-10-14
stewama02,1914,9,23,USA,AL,Stevenson,1960,3,21,USA,GA,Macon,Mack,Stewart,William Macklin,167,72,R,R,7/7/1944,6/22/1945,stewm101,stewama02,3/21/1960,9/23/1914
stewane01,1918,5,21,USA,OH,South Charleston,1990,6,8,USA,OH,London,Neb,Stewart,Walter Nesbitt,195,73,R,R,9/8/1940,9/29/1940,stewn101,stewane01,6/8/1990,5/21/1918
stewasa01,1954,10,28,USA,NC,Asheville,2018,3,2,USA,NC,Hendersonville,Sammy,Stewart,Samuel Lee,200,75,R,R,9/1/1978,10/3/1987,stews001,stewasa01,3/2/2018,10/28/1954
stewasc01,1975,8,14,USA,MA,Stoughton,,,,,,,Scott,Stewart,Scott Edward,225,74,R,L,4/5/2001,10/3/2004,stews003,stewasc01,,8/14/1975
stewash01,1974,2,25,USA,OH,Cincinnati,,,,,,,Shannon,Stewart,Shannon Harold,175,72,R,R,9/2/1995,6/7/2008,stews002,stewash01,,2/25/1974
stewast01,1894,1,31,USA,FL,Jasper,1980,12,30,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160,69,R,R,9/3/1916,6/29/1929,stews101,stewast01,12/30/1980,1894-01-31
stewatu01,1890,11,16,USA,MI,Detroit,1926,6,20,USA,IL,Chicago,Tuffy,Stewart,Charles Parnell,167,70,L,L,8/8/1913,4/25/1914,stewt101,stewatu01,6/20/1926,1890-11-16
stewaza01,1986,9,28,USA,TX,Wichita Falls,,,,,,,Zach,Stewart,Zachary Robert,205,74,R,R,6/16/2011,9/30/2012,stewz001,stewaza01,,9/28/1986
stidhph01,1968,11,18,USA,OK,Tulsa,,,,,,,Phil,Stidham,Phillip Wayne,180,72,R,R,6/4/1994,6/15/1994,stidp001,stidhph01,,11/18/1968
stiebda01,1957,7,22,USA,CA,Santa Ana,,,,,,,Dave,Stieb,David Andrew,185,72,R,R,6/29/1979,9/25/1998,stied001,stiebda01,,7/22/1957
stielfr01,1901,6,1,USA,PA,Pillow,1981,1,6,USA,PA,Valley View,Fred,Stiely,Fred Warren,170,68,L,L,10/6/1929,6/13/1931,stief101,stielfr01,1/6/1981,6/1/1901
stievjo01,1997,5,12,USA,WI,Cedarburg,,,,,,,Jonathan,Stiever,Jonathan,210,74,R,R,9/13/2020,4/25/2021,stiej001,stievjo01,,5/12/1997
stigmdi01,1936,1,24,USA,MN,Nimrod,,,,,,,Dick,Stigman,Richard Lewis,200,75,R,L,4/22/1960,9/10/1966,stigd101,stigmdi01,,1/24/1936
stilero01,1906,11,17,USA,AR,Ratcliff,2007,7,22,USA,MO,St. Louis,Rollie,Stiles,Rolland Mays,180,73,R,R,6/19/1930,10/1/1933,stilr103,stilero01,7/22/2007,11/17/1906
stillku01,1965,6,4,USA,CA,Glendale,,,,,,,Kurt,Stillwell,Kurt Andrew,165,71,B,R,4/13/1986,9/29/1996,stilk001,stillku01,,6/4/1965
stillro01,1939,12,3,USA,CA,Los Angeles,2016,1,25,USA,CA,Poway,Ron,Stillwell,Ronald Roy,165,71,R,R,7/3/1961,9/30/1962,stilr101,stillro01,1/25/2016,12/3/1939
stillro02,1951,1,2,USA,CA,Santa Monica,,,,,,,Royle,Stillman,Royle Eldon,180,71,L,L,6/22/1975,10/2/1977,stilr102,stillro02,,1/2/1951
stimacr01,1954,11,18,USA,IL,Oak Park,2009,1,16,San Marino,,San Marino,Craig,Stimac,Craig Steven,185,74,R,R,8/12/1980,5/18/1981,stimc101,stimacr01,1/16/2009,11/18/1954
stimmar01,1873,5,30,USA,MD,Woodsboro,1958,8,18,USA,MD,Frederick,Archie,Stimmel,Archibald Ray,175,72,R,R,7/3/1900,5/9/1902,stima101,stimmar01,8/18/1958,1873-05-30
stimsca01,1894,7,18,USA,IA,Hamburg,1936,11,9,USA,NE,Omaha,Carl,Stimson,Carl Remus,190,77,B,R,6/6/1923,7/7/1923,stimc102,stimsca01,11/9/1936,1894-07-18
stineha01,1868,4,9,USA,PA,Telford,1945,11,11,USA,PA,Philadelphia,William,Stein,William Henry,,,,L,,,stinh101,stineha01,11/11/1945,1868-04-09
stinele01,1913,11,17,USA,OK,Stillwater,2005,5,6,USA,CA,Hemet,Lee,Stine,Lee Elbert,185,71,R,R,4/17/1934,5/13/1938,stinl101,stinele01,5/6/2005,11/17/1913
stinnke01,1970,2,14,USA,OK,Lawton,,,,,,,Kelly,Stinnett,Kelly Lee,195,71,R,R,4/5/1994,9/30/2007,stink001,stinnke01,,2/14/1970
stinsbo01,1945,10,11,USA,NC,Elkin,,,,,,,Bob,Stinson,Gorrell Robert,180,71,B,R,9/23/1969,8/1/1980,stinb101,stinsbo01,,10/11/1945
stinsjo01,1988,3,14,USA,LA,Shreveport,,,,,,,Josh,Stinson,Joshua Randall,210,76,R,R,9/2/2011,6/13/2014,stinj001,stinsjo01,,3/14/1988
stirega01,1849,10,13,USA,NJ,Hunterdon County,1933,6,13,USA,IL,Oregon,Gat,Stires,Garret C.,180,68,L,R,1871-05-06,1871-09-15,stirg101,stirega01,6/13/1933,1849-10-13
stirnsn01,1918,10,26,USA,NY,New York,1958,9,15,USA,NJ,Newark Bay,Snuffy,Stirnweiss,George Henry,175,68,R,R,4/22/1943,5/3/1952,stirs101,stirnsn01,9/15/1958,10/26/1918
stitema01,1990,5,28,USA,MO,Festus,,,,,,,Matt,Stites,Matthew Steven,205,71,L,R,6/19/2014,10/2/2015,stitm001,stitema01,,5/28/1990
stiveja01,1868,3,31,USA,PA,Ashland,1930,4,18,USA,PA,Ashland,Jack,Stivetts,John Elmer,185,74,R,R,1889-06-26,1899-06-12,stivj101,stiveja01,4/18/1930,1868-03-31
stjohlo01,1993,1,31,USA,AL,Birmingham,,,,,,,Locke,St. John,Kenton Locke,205,73,L,L,6/25/2019,4/30/2022,stjol001,stjohlo01,,1/31/1993
stobbch01,1929,7,2,USA,WV,Wheeling,2008,7,11,USA,FL,Sarasota,Chuck,Stobbs,Charles Klein,185,73,L,L,9/15/1947,8/12/1961,stobc101,stobbch01,7/11/2008,7/2/1929
stockke01,1970,2,13,USA,WA,Spokane,,,,,,,Kevin,Stocker,Kevin Douglas,178,72,B,R,7/7/1993,9/29/2000,stock001,stockke01,,2/13/1970
stockle01,1859,8,25,USA,IL,Cordova,1905,1,28,USA,CA,Niles,Len,Stockwell,Leonard Clark,165,71,R,R,1879-05-17,1890-05-19,stocl101,stockle01,1/28/1905,1859-08-25
stockme01,1980,8,15,USA,AZ,Tucson,,,,,,,Mel,Stocker,Myreon Romel,156,69,L,R,9/1/2007,9/30/2007,stocm001,stockme01,,8/15/1980
stockmi01,1893,7,11,USA,IL,Chicago,1977,7,16,USA,AL,Fairhope,Milt,Stock,Milton Joseph,154,68,R,R,9/29/1913,4/16/1926,stocm101,stockmi01,7/16/1977,1893-07-11
stockot01,1871,8,7,USA,MD,Arcadia,1933,3,15,USA,NJ,Pennsville,Otis,Stocksdale,Otis Hinkley,180,70,L,R,1893-07-24,1896-05-02,stoco101,stockot01,3/15/1933,1871-08-07
stockro01,1989,11,21,USA,WA,Bellevue,,,,,,,Robert,Stock,Robert Anthony,214,73,L,R,6/24/2018,7/20/2021,stocr001,stockro01,,11/21/1989
stockwe01,1934,4,10,USA,WA,Longview,,,,,,,Wes,Stock,Wesley Gay,188,74,R,R,4/19/1959,5/7/1967,stocw101,stockwe01,,4/10/1934
,,,,,,,,,,,,,,,,,,,,,,,,,
stoddbo01,1957,3,8,USA,CA,San Jose,,,,,,,Bob,Stoddard,Robert Lyle,190,73,R,R,9/4/1981,9/19/1987,stodb001,stoddbo01,,3/8/1957
stoddti01,1953,1,24,USA,IN,East Chicago,,,,,,,Tim,Stoddard,Timothy Paul,230,79,R,R,9/7/1975,7/9/1989,stodt001,stoddti01,,1/24/1953
stokeal01,1900,1,1,USA,IL,Chicago,1986,12,19,USA,NH,Grantham,Al,Stokes,Albert John,175,69,R,R,5/10/1925,9/17/1926,stoka102,stokeal01,12/19/1986,1/1/1900
stokear01,1896,9,13,USA,MD,Emmitsburg,1962,6,2,USA,PA,Titusville,Art,Stokes,Arthur Milton,155,70,R,R,5/5/1925,7/9/1925,stoka101,stokear01,6/2/1962,1896-09-13
stokebr01,1979,9,7,USA,CA,Pomona,,,,,,,Brian,Stokes,Brian Alexander,210,73,R,R,9/3/2006,9/3/2010,stokb001,stokebr01,,9/7/1979
stoketr01,1996,2,2,USA,MD,Columbia,,,,,,,Troy,Stokes,Troy William,205,69,R,R,5/9/2021,5/16/2021,stokt001,stoketr01,,2/2/1996
stonear01,1892,10,9,USA,NY,North Creek,1948,7,29,USA,NY,Hudson Falls,Arnie,Stone,Edwin Arnold,180,72,R,L,7/30/1923,9/16/1924,stona101,stonear01,7/29/1948,1892-10-09
stonebi01,1944,4,7,USA,IL,Oak Park,,,,,,,Bill,Stoneman,William Hambly,170,70,R,R,7/16/1967,6/30/1974,stonb101,stonebi01,,4/7/1944
stonede01,1930,9,1,USA,IL,Moline,2018,8,21,USA,IL,East Moline,Dean,Stone,Darragh Dean,205,76,L,L,9/13/1953,6/21/1963,stond102,stonede01,8/21/2018,9/1/1930
stonedi01,1911,12,5,USA,OK,Oklahoma City,1980,2,18,USA,OK,Oklahoma City,Dick,Stone,Charles Richard,153,69,L,L,8/26/1945,9/2/1945,stond103,stonedi01,2/18/1980,12/5/1911
stonedw01,1886,8,2,USA,NE,Holt County,1976,6,3,USA,CA,Glendale,Dwight,Stone,Dwight Ely,170,73,R,R,4/13/1913,9/29/1914,stond101,stonedw01,6/3/1976,1886-08-02
stonege01,1876,9,3,USA,IA,Lost Nation,1945,1,3,USA,IA,Clinton,George,Stone,George Robert,175,69,L,L,4/20/1903,10/9/1910,stong101,stonege01,1/3/1945,1876-09-03
stonege02,1946,7,9,USA,LA,Ruston,,,,,,,George,Stone,George Heard,205,75,L,L,9/15/1967,9/27/1975,stong102,stonege02,,7/9/1946
stonege03,1944,1,16,USA,CA,Burbank,2009,3,1,USA,CO,Colorado Springs,Gene,Stone,Eugene Daniel,190,71,L,L,5/13/1969,6/28/1969,stong103,stonege03,3/1/2009,1/16/1944
stoneje01,1960,12,26,USA,MO,Kennett,,,,,,,Jeff,Stone,Jeffrey Glen,175,72,L,R,9/9/1983,10/2/1990,stonj001,stoneje01,,12/26/1960
stonejo01,1905,10,10,USA,TN,Lynchburg,1955,11,30,USA,TN,Shelbyville,John,Stone,John Thomas,178,73,L,R,8/31/1928,6/17/1938,stonj102,stonejo01,11/30/1955,10/10/1905
stonejo02,1908,11,8,USA,IL,Wood River,2004,1,1,USA,OK,Owasso,John,Stoneham,John Andrew,168,69,L,R,9/18/1933,10/1/1933,stonj101,stonejo02,1/1/2004,11/8/1908
stoneli01,1899,2,28,USA,TX,Bowie,1966,6,26,USA,OK,Enid,Lil,Stoner,Ulysses Simpson Grant,180,69,R,R,4/15/1922,6/10/1931,stonl101,stoneli01,6/26/1966,1899-02-28
stoneri01,1975,2,28,USA,OH,Hamilton,,,,,,,Ricky,Stone,Ricky L.,170,73,R,R,9/21/2001,7/21/2007,stonr001,stoneri01,,2/28/1975
stonero01,1918,8,23,USA,CA,Redding,1986,11,12,USA,CA,Fountain Valley,Rocky,Stone,John Vernon,200,72,R,R,5/2/1943,6/30/1943,stonr101,stonero01,11/12/1986,8/23/1918
stonero02,1942,9,9,USA,CA,Corning,,,,,,,Ron,Stone,Harry Ronald,185,74,L,L,4/13/1966,10/2/1972,stonr102,stonero02,,9/9/1942
stonest01,1947,7,14,USA,OH,Euclid,,,,,,,Steve,Stone,Steven Michael,175,70,R,R,4/8/1971,9/29/1981,stons101,stonest01,,7/14/1947
stoneti01,1901,9,18,USA,GA,Macon,1960,1,1,USA,FL,Jacksonville,Tige,Stone,William Arthur,145,68,R,R,8/23/1923,10/7/1923,stont101,stoneti01,1/1/1960,9/18/1901
stoopji01,1972,6,30,USA,NJ,Edison,,,,,,,Jim,Stoops,James Wellington,180,74,R,R,9/9/1998,9/26/1998,stooj001,stoopji01,,6/30/1972
storedr01,1987,8,11,USA,IN,Indianapolis,,,,,,,Drew,Storen,Drew Patrick,200,73,B,R,5/17/2010,9/1/2017,stord001,storedr01,,8/11/1987
