playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,meFirst,meLast,meGiven,weight,height,bats,throws,debut,filGame,retroID,bbrefID,deathDate,birthDate
romovi01,1943,4,12,Mexico,Baja California Sur,Santa Rosalia,,,,,,,Vicente,Romo,Vicente,180,73,R,R,4/11/1968,7/27/1982,romov101,romovi01,,4/12/1943
rondoan01,1997,12,1,D.R.,La Altagracia,Higuey,,,,,,,Angel,Rondon,Angel Miguel,205,73,R,R,6/6/2021,5/22/2022,ronda001,rondoan01,,12/1/1997
rondobr01,1990,12,9,Venezuela,Carabobo,Valencia,,,,,,,Bruce,Rondon,Bruce,275,75,R,R,4/25/2013,7/10/2018,rondb001,rondobr01,,12/9/1990
rondohe01,1988,2,26,Venezuela,Miranda,Guatire,,,,,,,Hector,Rondon,Hector Luis,225,75,R,R,4/3/2013,9/26/2020,rondh001,rondohe01,,2/26/1988
rondojo01,1988,2,16,Venezuela,Guarico,Calabozo,,,,,,,Jorge,Rondon,Jorge Leordo,215,73,R,R,6/29/2014,6/21/2016,rondj001,rondojo01,,2/16/1988
rondojo02,1994,3,3,Venezuela,Aragua,Villa de Cura,,,,,,,Jose,Rondon,Jose Gregorio,215,73,R,R,7/29/2016,10/3/2021,rondj002,rondojo02,,3/3/1994
roomero01,1962,2,15,Jamaica,Kingston,Kingston,,,,,,,Rolando,Roomes,Rolando Audley,180,75,R,R,4/12/1988,9/30/1990,roomr001,roomero01,,2/15/1962
roonefr01,1884,10,12,Czech Republic,Central Bohemia,Podebrady,1977,4,6,USA,MI,Bessemer,Frank,Rooney,Frank,170,71,L,L,4/18/1914,6/6/1914,roonf101,roonefr01,4/6/1977,1884-10-12
roquejo01,1950,4,28,P.R.,,Ponce,,,,,,,Jorge,Roque,Jorge,158,70,R,R,9/4/1970,5/15/1973,roquj101,roquejo01,,4/28/1950
roquera01,1972,1,1,D.R.,Sanchez Ramirez,Cotui,,,,,,,Rafael,Roque,Rafael Antonio,186,76,L,L,8/1/1998,9/28/2000,roqur001,roquera01,,1/1/1972
rosaad01,1994,11,17,D.R.,Santiago,Santiago,,,,,,,Adonis,Rosa,Adonis Enmanuel,170,73,R,R,8/13/2019,8/13/2019,rosaa004,rosaad01,,11/17/1994
rosaca01,1984,9,21,D.R.,Duarte,San Francisco de Macoris,,,,,,,Carlos,Rosa,Carlos,195,73,R,R,6/14/2008,10/1/2010,rosac001,rosaca01,,9/21/1984
rosadlu01,1955,12,6,P.R.,,Santurce,,,,,,,Luis,Rosado,Luis,180,72,R,R,9/8/1977,10/5/1980,rosal101,rosadlu01,,12/6/1955
rosaral01,1987,1,10,D.R.,Monsenor Nouel,Boo,,,,,,,Alberto,Rosario,Alberto,175,72,R,R,7/9/2016,10/1/2017,rosaa002,rosaral01,,1/10/1987
rosaram01,1995,11,20,D.R.,Distrito ciol,Santo Domingo Centro,,,,,,,Amed,Rosario,German Amed,190,74,R,R,8/1/2017,10/5/2022,rosaa003,rosaram01,,11/20/1995
rosared01,1991,9,28,P.R.,,Guayama,,,,,,,Eddie,Rosario,Eddie Manuel,180,73,L,R,5/6/2015,10/5/2022,rosae001,rosared01,,9/28/1991
rosareg01,1999,8,25,D.R.,San Cristobal,Juan Baron,,,,,,,Eguy,Rosario,Eguy,150,69,R,R,8/26/2022,9/11/2022,rosae002,rosareg01,,8/25/1999
rosarfr01,1980,9,28,D.R.,La Altagracia,San Rafael del Yuma,,,,,,,Francisco,Rosario,Francisco Alberto,225,73,R,R,5/6/2006,9/17/2007,rosaf001,rosarfr01,,9/28/1980
rosarji01,1945,5,5,P.R.,,Bayamon,,,,,,,Jimmy,Rosario,Angel Ramon,155,70,B,R,4/8/1971,6/21/1976,rosaj101,rosarji01,,5/5/1945
rosarme01,1973,5,25,D.R.,Distrito ciol,Santo Domingo,,,,,,,Melvin,Rosario,Melvin Gregorio,191,72,B,R,9/11/1997,9/28/1997,rosam001,rosarme01,,5/25/1973
rosarra01,1994,5,18,D.R.,Maria Trinidad Sanchez,gua,,,,,,,Randy,Rosario,Randy Miguel,210,73,L,L,6/2/2017,9/1/2020,rosar002,rosarra01,,5/18/1994
rosarro01,1977,12,14,D.R.,La Roma,La Roma,,,,,,,Rodrigo,Rosario,Rodrigo,160,74,R,R,6/21/2003,6/27/2003,rosar001,rosarro01,,12/14/1977
rosarsa01,1939,7,25,P.R.,,Guayanilla,2013,9,6,P.R.,,Guayanilla,Santiago,Rosario,Santiago,165,71,L,L,6/23/1965,10/3/1965,rosas101,rosarsa01,9/6/2013,7/25/1939
rosarsa02,1985,8,22,D.R.,Hermas Mirabal,Salcedo,,,,,,,Sandy,Rosario,Sandy,205,73,R,R,9/23/2010,9/17/2013,rosas001,rosarsa02,,8/22/1985
rosarvi01,1966,8,26,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Victor,Rosario,Victor Manuel,155,71,R,R,9/6/1990,10/3/1990,rosav001,rosarvi01,,8/26/1966
rosarwi01,1989,2,23,D.R.,Monsenor Nouel,Boo,,,,,,,Wilin,Rosario,Wilin Arismendy,225,71,R,R,9/6/2011,10/4/2015,rosaw001,rosarwi01,,2/23/1989
roselda01,1950,6,26,P.R.,,Mayaguez,,,,,,,Dave,Rosello,David,160,71,R,R,9/10/1972,10/5/1981,rosed101,roselda01,,6/26/1950
rosengo01,1912,8,28,CAN,ON,Toronto,1994,4,6,CAN,ON,Toronto,Goody,Rosen,Goodwin George,160,69,L,L,9/14/1937,9/26/1946,roseg101,rosengo01,4/6/1994,8/28/1912
rosser01,1880,3,31,CAN,ON,Toronto,1950,3,28,CAN,ON,Toronto,Ernie,Ross,Ernest Bertram,150,68,L,L,9/17/1902,9/22/1902,rosse101,rosser01,3/28/1950,1880-03-31
rossora01,1996,6,9,D.R.,Distrito ciol,Santo Domingo Centro,,,,,,,Ramon,Rosso,Ramon Antonio,240,76,R,R,7/24/2020,9/26/2021,rossr003,rossora01,,6/9/1996
rossyri01,1964,2,16,P.R.,,San Juan,,,,,,,Rico,Rossy,Elam Jose,175,70,R,R,9/11/1991,9/27/1998,rossr001,rossyri01,,2/16/1964
routcph01,1870,10,24,CAN,ON,Frontec,1918,10,4,USA,NY,Oswego,Phil,Routcliffe,Philip John,175,72,R,R,1890-04-21,1890-04-21,routp101,routcph01,10/4/1918,1870-10-24
rowanda01,1881,12,6,CAN,ON,Elora,1955,7,30,CAN,ON,Toronto,Dave,Rowan,David,175,71,L,L,5/27/1911,6/22/1911,rowad101,rowanda01,7/30/1955,1881-12-06
rowlary01,1983,1,26,Australia,New South Wales,Sydney,,,,,,,Ryan,Rowland-Smith,Ryan Benjamin,250,75,L,L,6/22/2007,4/14/2014,rowlr002,rowlary01,,1/26/1983
royje01,1920,6,26,CAN,QC,Montreal,2014,10,31,USA,FL,Pompano Beach,Jean-Pierre,Roy,Jean-Pierre,160,70,B,R,5/5/1946,5/11/1946,roy-j101,royje01,10/31/2014,6/26/1920
ruanwi01,1978,11,18,D.R.,La Roma,Guaymate,,,,,,,Wilkin,Ruan,Wilkin Chal,170,72,R,R,9/1/2002,9/28/2003,ruanw001,ruanwi01,,11/18/1978
rubiojo01,1945,4,23,Mexico,Baja California,Mexicali,2020,6,14,Mexico,Baja California,Mexicali,Jorge,Rubio,Jorge Jesus,200,75,R,R,4/21/1966,5/1/1967,rubij101,rubiojo01,6/14/2020,4/23/1945
ruizca01,1979,1,22,Pama,Chiriqui,David,,,,,,,Carlos,Ruiz,Carlos Joaquin,215,70,R,R,5/6/2006,9/30/2017,ruizc001,ruizca01,,1/22/1979
ruizch01,1938,12,5,Cuba,,Santo Domingo,1972,2,9,USA,CA,San Diego,Chico,Ruiz,Giraldo,169,72,B,R,4/13/1964,8/3/1971,ruizc102,ruizch01,2/9/1972,12/5/1938
ruizch02,1951,11,1,P.R.,,Santurce,,,,,,,Chico,Ruiz,Manuel,170,71,R,R,7/29/1978,9/25/1980,ruizc101,ruizch02,,11/1/1951
ruizes01,1999,2,15,D.R.,Azua,Azua,,,,,,,Esteury,Ruiz,Esteury,169,72,R,R,7/12/2022,9/4/2022,ruize001,ruizes01,,2/15/1999
ruizjo01,1994,10,21,Venezuela,Carabobo,Guacara,,,,,,,Jose,Ruiz,Jose Rafael,245,73,R,R,7/24/2017,10/5/2022,ruizj001,ruizjo01,,10/21/1994
ruizke01,1998,7,20,Venezuela,Carabobo,Valencia,,,,,,,Keibert,Ruiz,Keibert Jose,225,72,B,R,8/16/2020,9/8/2022,ruizk001,ruizke01,,7/20/1998
ruizno01,1994,3,15,Cuba,La Haba,La Haba,,,,,,,Norge,Ruiz,Norge Luis,190,70,R,R,8/19/2022,10/5/2022,ruizn001,ruizno01,,3/15/1994
ruthejo01,1925,5,5,CAN,ON,Belleville,2016,12,25,USA,MI,Bloomfield Hills,Johnny,Rutherford,John William,170,70,L,R,4/30/1952,9/23/1952,ruthj101,ruthejo01,12/25/2016,5/5/1925
ryancy01,1866,,,Ireland,,Capperwhite,1917,1,30,USA,MA,Medfield,Cyclone,Ryan,Daniel R.,200,72,,R,1887-08-08,1891-05-08,ryanc101,ryancy01,1/30/1917,
ryuhy01,1987,3,25,South Korea,Incheon,Incheon,,,,,,,Hyun Jin,Ryu,Hyun Jin,250,75,R,L,4/2/2013,6/1/2022,ryu-h001,ryuhy01,,3/25/1987
ryuja01,1983,5,30,South Korea,Seoul,Choon Chung Do,,,,,,,Jae Kuk,Ryu,Jae Kuk,210,75,R,R,5/14/2006,4/9/2008,ryu-j001,ryuja01,,5/30/1983
saenzol01,1970,10,8,Pama,Herrera,Chitre,,,,,,,Olmedo,Saenz,Olmedo,185,74,R,R,5/28/1994,9/27/2007,saeno001,saenzol01,,10/8/1970
saitota01,1970,2,14,Japan,Miyagi,Sendai,,,,,,,Takashi,Saito,Takashi,200,74,L,R,4/9/2006,9/30/2012,saitt001,saitota01,,2/14/1970
salasfe01,1985,5,30,Mexico,Sonora,Huatabampo,,,,,,,Ferndo,Salas,Noel Ferndo,200,74,R,R,5/28/2010,7/20/2019,salaf001,salasfe01,,5/30/1985
salasju01,1978,11,7,D.R.,Distrito ciol,Santo Domingo,,,,,,,Juan,Salas,Juan,190,74,R,R,9/5/2006,9/15/2008,salaj001,salasju01,,11/7/1978
salasma02,1981,10,2,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Marino,Salas,Marino,195,72,R,R,5/13/2008,9/15/2008,salam002,salasma02,,10/2/1981
salazan01,1961,11,4,Venezuela,Anzoategui,Aco,,,,,,,Angel,Salazar,Argenis Antonio,180,72,R,R,8/10/1983,10/1/1988,salaa001,salazan01,,11/4/1961
salazda01,1990,1,11,D.R.,Distrito ciol,Santo Domingo,,,,,,,Danny,Salazar,Daniel Dariel,195,72,R,R,7/11/2013,8/1/2019,salad001,salazda01,,1/11/1990
salazlu01,1956,5,19,Venezuela,Anzoategui,Barcelo,,,,,,,Luis,Salazar,Luis Ernesto,180,69,R,R,8/15/1980,10/4/1992,salal001,salazlu01,,5/19/1956
salazos01,1978,6,27,Venezuela,Aragua,Maracay,,,,,,,Oscar,Salazar,Oscar Enrique,195,72,R,R,4/10/2002,10/2/2010,salao001,salazos01,,6/27/1978
salmoch01,1940,12,3,Pama,Colon,Colon,2000,9,17,Pama,Bocas del Toro,Almirante,Chico,Salmon,Rutherford Eduardo,160,70,R,R,6/28/1964,8/14/1972,salmc101,salmoch01,9/17/2000,12/3/1940
saloman01,1986,6,8,D.R.,Distrito ciol,Santo Domingo,,,,,,,Angel,Salome,Angel Isaac,200,67,R,R,9/3/2008,9/13/2008,saloa001,saloman01,,6/8/1986
samueam01,1938,12,6,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Amado,Samuel,Amado Ruperto,170,73,R,R,4/10/1962,7/11/1964,samua101,samueam01,,12/6/1938
samueju01,1960,12,9,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Juan,Samuel,Juan Milton,170,71,R,R,8/24/1983,9/26/1998,samuj001,samueju01,,12/9/1960
sabca01,1997,1,24,Venezuela,Aragua,La Victoria,,,,,,,Carlos,Sabria,Carlos Miguel,200,75,R,R,8/5/2020,8/9/2020,sac001,sabca01,,1/24/1997
sanchad01,1990,8,16,Venezuela,Zulia,Maracaibo,,,,,,,Adrian,Sanchez,Adrian Arturo,197,72,R,R,6/30/2017,9/12/2021,sanca007,sanchad01,,8/16/1990
sanchal01,1959,2,14,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Alejandro,Sanchez,Alejandro,185,72,R,R,9/6/1982,5/16/1987,sanca001,sanchal01,,2/14/1959
sanchal03,1976,8,26,Cuba,La Haba,La Haba,,,,,,,Alex,Sanchez,Alexis,180,70,L,L,6/15/2001,7/23/2005,sanca003,sanchal03,,8/26/1976
sanchal04,1997,1,20,Venezuela,Lara,Carora,,,,,,,Ali,Sanchez,Ali Miguel,200,73,R,R,8/10/2020,9/1/2021,sanca009,sanchal04,,1/20/1997
sanchan01,1984,2,27,Venezuela,Aragua,Maracay,,,,,,,Anibal,Sanchez,Anibal Alejandro,207,72,R,R,6/25/2006,10/1/2022,sanca004,sanchan01,,2/27/1984
sanchan02,1983,9,20,P.R.,,Humacao,,,,,,,Angel,Sanchez,Angel Luis,205,73,R,R,9/23/2006,4/9/2013,sanca005,sanchan02,,9/20/1983
sanchan03,1989,11,28,D.R.,Hermas Mirabal,Teres,,,,,,,Angel,Sanchez,Angel Luis,190,73,R,R,8/24/2017,10/1/2017,sanca008,sanchan03,,11/28/1989
sanchca01,1992,6,29,Venezuela,Aragua,Maracay,,,,,,,Carlos,Sanchez,Yolmer Carlos,210,72,B,R,7/13/2014,8/25/2022,sancc001,sanchca01,,6/29/1992
sanchce01,1944,2,3,Mexico,Veracruz,El Guayabal,1992,5,1,Mexico,Guajuato,Leon,Celerino,Sanchez,Celerino,160,71,R,R,6/13/1972,9/30/1973,sancc101,sanchce01,5/1/1992,2/3/1944
sanchcr01,1996,12,12,D.R.,La Roma,La Roma,,,,,,,Cristopher,Sanchez,Cristopher Alexis,165,73,L,L,6/6/2021,10/1/2022,sancc002,sanchcr01,,12/12/1996
sanchdu01,1979,10,14,D.R.,Sanchez Ramirez,Cotui,,,,,,,Duaner,Sanchez,Duaner,210,74,R,R,6/14/2002,5/14/2009,sancd001,sanchdu01,,10/14/1979
sanched01,1989,2,16,Venezuela,Aragua,Maracay,,,,,,,Eduardo,Sanchez,Eduardo zareth,180,71,R,R,4/13/2011,8/13/2013,sance001,sanched01,,2/16/1989
sanchfe01,1981,8,3,D.R.,Puerto Plata,Puerto Plata,,,,,,,Felix,Sanchez,Felix Antonio,180,75,R,L,9/3/2003,9/20/2003,sancf002,sanchfe01,,8/3/1981
sanchga02,1992,12,2,D.R.,Distrito ciol,Santo Domingo,,,,,,,Gary,Sanchez,Gary,230,74,R,R,10/3/2015,10/5/2022,sancg002,sanchga02,,12/2/1992
sanchhe01,1989,11,17,Venezuela,Aragua,Maracay,,,,,,,Hector,Sanchez,Hector Enrique,220,72,B,R,7/15/2011,10/1/2017,sanch002,sanchhe01,,11/17/1989
sanchhu01,1983,5,28,D.R.,Distrito ciol,Santo Domingo,,,,,,,Humberto,Sanchez,Humberto A.,270,78,R,R,9/18/2008,9/25/2008,sanch001,sanchhu01,,5/28/1983
sanchis01,1963,8,20,Cuba,Las Villas,Falcon,,,,,,,Israel,Sanchez,Israel,170,69,L,L,7/7/1988,10/2/1990,sanci001,sanchis01,,8/20/1963
sanchje01,1974,10,11,D.R.,Peravia,Nizao,,,,,,,Jesus,Sanchez,Jesus Paulino,165,70,L,L,3/31/1998,7/15/2004,sancj001,sanchje01,,10/11/1974
sanchje02,1997,10,7,D.R.,La Altagracia,Higuey,,,,,,,Jesus,Sanchez,Jesus,222,75,L,R,8/21/2020,10/5/2022,sancj003,sanchje02,,10/7/1997
sanchjo01,1982,11,19,P.R.,,Mayaguez,,,,,,,Jothan,Sanchez,Jothan Omar,200,72,L,L,5/28/2006,4/29/2013,sancj002,sanchjo01,,11/19/1982
sanchlu01,1953,8,24,Venezuela,Sucre,Cariaco,2005,2,4,Venezuela,La Guaira,La Guaira,Luis,Sanchez,Luis Mercedes Escoba,170,74,R,R,4/10/1981,10/6/1985,sancl001,sanchlu01,2/4/2005,8/24/1953
sanchmi01,1993,12,31,D.R.,Monsenor Nouel,Boo,,,,,,,Miguel,Sanchez,Miguel Angel,205,75,R,R,6/22/2021,6/21/2022,sancm001,sanchmi01,,12/31/1993
sanchor01,1956,9,7,P.R.,,Canovas,,,,,,,Orlando,Sanchez,Orlando,195,73,L,R,5/6/1981,5/25/1984,sanco001,sanchor01,,9/7/1956
sanchra01,1930,12,12,Cuba,La Haba,Mariao,2002,6,30,USA,FL,Pembroke Pines,Raul,Sanchez,Raul Guadalupe,150,72,R,R,4/17/1952,5/17/1960,sancr101,sanchra01,6/30/2002,12/12/1930
sanchre01,1967,10,5,P.R.,,Rio Piedras,,,,,,,Rey,Sanchez,Rey Francisco,180,70,R,R,9/8/1991,6/8/2005,sancr001,sanchre01,,10/5/1967
sanchri01,1997,4,11,Venezuela,Carabobo,Puerto Cabello,,,,,,,Ricardo,Sanchez,Ricardo Jose,220,70,L,L,8/17/2020,8/28/2020,sancr003,sanchri01,,4/11/1997
sanchro01,1984,4,28,Venezuela,Lara,Carora,,,,,,,Romulo,Sanchez,Romulo Igcio,270,77,R,R,8/26/2007,9/25/2010,sancr002,sanchro01,,4/28/1984
sanchsi01,1998,7,29,D.R.,San Cristobal,San Cristobal,,,,,,,Sixto,Sanchez,Sixto,234,72,R,R,8/22/2020,9/23/2020,sancs001,sanchsi01,,7/29/1998
sandeph01,1995,6,5,Germany,Bavaria,Augsburg,,,,,,,Phoenix,Sanders,Phoenix Clark,205,70,R,R,4/14/2022,7/10/2022,sandp003,sandeph01,,6/5/1995
sandoda01,1979,4,7,Venezuela,Lara,Barquisimeto,,,,,,,Danny,Sandoval,Danny E.,190,71,B,R,7/17/2005,10/1/2006,sandd003,sandoda01,,4/7/1979
sandofr01,1982,8,16,Mexico,Baja California,Tijua,,,,,,,Freddy,Sandoval,Freddy Carol,205,73,B,R,9/8/2008,10/4/2009,sandf001,sandofr01,,8/16/1982
sandopa01,1986,8,11,Venezuela,Carabobo,Puerto Cabello,,,,,,,Pablo,Sandoval,Pablo Emilio,268,70,B,R,8/14/2008,7/29/2021,sandp001,sandopa01,,8/11/1986
sanguma01,1944,3,21,Pama,Colon,Colon,,,,,,,Manny,Sanguillen,Manuel de Jesus,193,72,R,R,7/23/1967,10/5/1980,sangm101,sanguma01,,3/21/1944
sanitam01,1979,7,4,Cuba,La Haba,La Haba,,,,,,,Amauri,Sanit,Amauri,205,68,R,R,5/12/2011,6/10/2011,sania001,sanitam01,,7/4/1979
sanmare01,1996,4,15,Colombia,Bolivar,Cartage,,,,,,,Reiver,Sanmartin,Reiver Jose,160,74,L,L,9/27/2021,10/5/2022,sanmr001,sanmare01,,4/15/1996
sanomi01,1993,5,11,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Miguel,Sano,Miguel Angel,272,76,R,R,7/2/2015,7/29/2022,sanom001,sanomi01,,5/11/1993
santaan01,1968,2,5,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Andres,Santa,Andres Confesor,160,71,B,R,9/16/1990,10/3/1990,santa001,santaan01,,2/5/1968
santaan02,1994,10,19,Venezuela,Nueva Esparta,Margarita,,,,,,,Anthony,Santander,Anthony Roger,235,74,B,R,8/18/2017,10/5/2022,santa003,santaan02,,10/19/1994
santaca01,1986,4,8,D.R.,Distrito ciol,Santo Domingo,,,,,,,Carlos,Santa,Carlos,215,71,B,R,6/11/2010,10/5/2022,santc002,santaca01,,4/8/1986
santada01,1990,11,7,D.R.,Monte Plata,Monte Plata,,,,,,,Danny,Santa,Daniel Ernesto,195,71,B,R,5/5/2014,9/10/2021,santd001,santada01,,11/7/1990
santade01,1996,4,12,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Dennis,Santa,Dennis Anfernee,190,74,R,R,6/1/2018,10/5/2022,santd003,santade01,,4/12/1996
santado01,1992,8,5,D.R.,Distrito ciol,Santo Domingo,,,,,,,Domingo,Santa,Domingo Alberto,232,77,R,R,7/1/2014,8/29/2020,santd002,santado01,,8/5/1992
santaed01,1991,10,16,D.R.,Puerto Plata,Puerto Plata,,,,,,,Edgar,Santa,Edgar,205,74,R,R,6/10/2017,9/20/2021,sante002,santaed01,,10/16/1991
santaer01,1982,12,12,D.R.,La Roma,La Roma,,,,,,,Ervin,Santa,Ervin Ramon,175,74,R,R,5/17/2005,10/1/2021,sante001,santaer01,,12/12/1982
santajo01,1979,3,13,Venezuela,Merida,Tovar,,,,,,,Johan,Santa,Johan Alexander,210,72,L,L,4/3/2000,8/17/2012,santj003,santajo02,,3/13/1979
santaju01,1973,1,20,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Julio,Santa,Julio Franklin,175,72,R,R,4/6/1997,5/12/2006,santj001,santaju01,,1/20/1973
santama01,1972,5,10,D.R.,San Pedro de Macoris,Los Llanos,,,,,,,Marino,Santa,Marino,175,73,R,R,9/4/1998,7/23/1999,santm001,santama01,,5/10/1972
santape01,1976,9,21,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Pedro,Santa,Pedro,160,71,R,R,7/16/2001,7/16/2001,santp001,santape01,,9/21/1976
santara01,1958,1,31,D.R.,La Roma,La Roma,,,,,,,Rafael,Santa,Rafael Francisco,165,73,R,R,4/5/1983,4/23/1990,santr001,santara01,,1/31/1958
santibe01,1965,3,9,P.R.,,Ponce,,,,,,,Benito,Santiago,Benito,180,73,R,R,9/14/1986,4/11/2005,santb001,santibe01,,3/9/1965
santijo01,1928,9,4,P.R.,,Coamo,2018,10,9,P.R.,,San Juan,Jose,Santiago,Jose Guillermo,175,70,R,R,4/17/1954,7/15/1956,santj102,santijo01,10/9/2018,9/4/1928
santijo02,1940,8,15,P.R.,,Jua Diaz,,,,,,,Jose,Santiago,Jose Rafael,185,74,R,R,9/9/1963,7/6/1970,santj101,santijo02,,8/15/1940
santijo03,1974,11,5,P.R.,,Fajardo,,,,,,,Jose,Santiago,Jose Rafael,200,75,R,R,6/7/1997,8/9/2005,santj002,santijo03,,11/5/1974
santira01,1979,8,31,D.R.,San Juan,Las Matas de Farfan,,,,,,,Ramon,Santiago,Ramon DeJesus,185,71,B,R,5/17/2002,9/27/2014,santr002,santira01,,8/31/1979
santoan01,1979,8,14,P.R.,,Rio Piedras,,,,,,,Angel,Santos,Angel Ramon,178,71,B,R,9/8/2001,9/28/2003,santa002,santoan01,,8/14/1979
santoan02,1996,10,6,D.R.,Santiago,Villa Gonzalez,,,,,,,Antonio,Santos,Antonio thahel,233,75,R,R,9/1/2020,8/3/2021,santa004,santoan02,,10/6/1996
santofr01,1974,3,9,D.R.,Distrito ciol,Santo Domingo,,,,,,,Francisco,Santos,Francisco Alejandro,170,73,L,L,6/18/2003,7/3/2003,santf002,santofr01,,3/9/1974
santogr01,1999,8,28,D.R.,San Cristobal,San Cristobal,,,,,,,Gregory,Santos,Gregory Omar,190,74,R,R,4/22/2021,7/25/2022,santg001,santogr01,,8/28/1999
santolu01,1991,2,11,D.R.,Monsenor Nouel,Boo,,,,,,,Luis,Santos,Luis Gustavo,225,72,R,R,9/2/2017,8/18/2018,santl001,santolu01,,2/11/1991
santone01,1961,7,27,Cuba,Pir del Rio,Pir del Rio,,,,,,,Nelson,Santovenia,Nelson Gil,195,75,R,R,9/16/1987,10/2/1993,santn001,santone01,,7/27/1961
santoom01,1981,4,29,P.R.,,Bayamon,,,,,,,Omir,Santos,Omir,215,72,R,R,9/5/2008,4/9/2013,santo001,santoom01,,4/29/1981
santora01,1955,11,24,P.R.,,Orocovis,,,,,,,Rafael,Santo Domingo,Rafael,160,72,B,R,9/7/1979,9/30/1979,santr101,santora01,,11/24/1955
santovi01,1976,10,2,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Victor,Santos,Victor Irving,205,74,R,R,4/9/2001,9/29/2007,santv001,santovi01,,10/2/1976
sardilu01,1993,5,16,Venezuela,Bolivar,Upata,,,,,,,Luis,Sardis,Luis Alexander,180,73,B,R,4/20/2014,4/28/2018,sardl001,sardilu01,,5/16/1993
sarmima01,1956,2,2,Venezuela,Aragua,Cagua,,,,,,,Manny,Sarmiento,Manuel Eduardo,170,72,R,R,7/30/1976,10/1/1983,sarmm101,sarmima01,,2/2/1956
sasakka01,1968,2,22,Japan,Miyagi,Sendai,,,,,,,Kazuhiro,Sasaki,Kazuhiro,209,76,R,R,4/5/2000,9/28/2003,sasak001,sasakka01,,2/22/1968
saturlu01,1976,7,21,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Luis,Saturria,Luis Arturo,165,74,R,R,9/11/2000,10/5/2001,satul001,saturlu01,,7/21/1976
saundmi01,1986,11,19,CAN,BC,Victoria,,,,,,,Michael,Saunders,Michael Edward Brett,225,76,L,R,7/25/2009,10/1/2017,saunm001,saundmi01,,11/19/1986
saupowa01,1990,1,16,Australia,Western Australia,Perth,,,,,,,Warwick,Saupold,Warwick Anthony,223,74,R,R,5/14/2016,7/3/2018,saupw001,saupowa01,,1/16/1990
sawamhi01,1988,4,3,Japan,Tochigi,Tochigi,,,,,,,Hirokazu,Sawamura,Hirokazu,212,72,R,R,4/2/2021,8/28/2022,sawah001,sawamhi01,,4/3/1988
scanlmi99,1843,11,,Ireland,,Cork,1929,1,18,USA,DC,Washington,Mike,Scanlon,Michael B.,,,,,,,scanm801,scanlmi99,1/18/1929,
scanlpa01,1861,3,25,CAN,NS,Halifax,1913,7,17,USA,MA,Springfield,Pat,Scanlon,Patrick J.,180,72,L,,1884-07-04,1884-07-11,scanp103,scanlpa01,7/17/1913,1861-03-25
scantpa01,1917,11,11,Pama,Cal Zone,Gatun,1991,5,24,USA,NJ,Glen Ridge,Pat,Scantlebury,Patricio Athelstan,180,73,L,L,4/19/1956,8/3/1956,scanp101,scantpa01,5/24/1991,11/11/1917
schauru01,1891,3,19,Russia,,Kamenka,1957,4,15,USA,MN,Minneapolis,Rube,Schauer,Alexander John,192,74,R,R,8/27/1913,9/29/1917,schar101,schauru01,4/15/1957,1891-03-19
schesdu01,1900,6,1,Germany,Hesse,Frankfurt,1953,11,19,USA,PA,Harrisburg,Dutch,Schesler,Charles,185,74,R,R,4/16/1931,8/12/1931,sched101,schesdu01,11/19/1953,6/1/1900
schlidu01,1891,5,19,Germany,Berlin,Berlin,1975,4,15,USA,OH,Toledo,Dutch,Schliebner,Frederick Paul,180,70,R,R,4/17/1923,10/7/1923,schld101,schlidu01,4/15/1975,1891-05-19
schoojo01,1991,10,16,Curacao,,Willemstad,,,,,,,Jothan,Schoop,Jothan Rufino Jezus,247,73,R,R,9/25/2013,10/5/2022,schoj001,schoojo01,,10/16/1991
,,,,,,,,,,,,,,,,,,,,,,,,,
scottmi02,1947,7,25,Germany,Thuringia,Weimar,2011,10,30,USA,NY,Binghamton,Mickey,Scott,Ralph Robert,155,73,L,L,5/6/1972,6/6/1977,scotm101,scottmi02,10/30/2011,7/25/1947
scottta02,1992,6,1,South Africa,,Johannesburg,,,,,,,Tayler,Scott,Tayler James,185,75,R,R,6/8/2019,8/12/2022,scott004,scottta02,,6/1/1992
scutama01,1975,10,30,Venezuela,Yaracuy,San Felipe,,,,,,,Marco,Scutaro,Marcos,185,70,R,R,7/21/2002,7/24/2014,scutm001,scutama01,,10/30/1975
seguidi01,1937,8,17,Cuba,Holguin,Holguin,,,,,,,Diego,Segui,Diego Pablo,190,72,R,R,4/12/1962,9/24/1977,segud101,seguidi01,,8/17/1937
