playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws
tonkido01,1881,8,11,USA,NH,Concord,1959,5,30,USA,FL,Miami,Doc,Tonkin,Harry Glenville,165,69,L,L
tonkimi01,1989,11,19,USA,CA,Glendale,,,,,,,Michael,Tonkin,Michael Harvey,220,79,R,R
tonneto01,1881,9,10,USA,IL,Chicago,1951,8,4,USA,AZ,Prescott,Tony,Tonneman,Charles Richard,175,70,R,R
toolebe01,1886,8,30,USA,MI,Howell,1976,8,17,USA,MI,Marshall,Bert,Tooley,Albert R.,155,70,R,R
toolest01,1859,4,9,USA,LA,New Orleans,1919,3,28,USA,PA,Pittsburgh,Steve,Toole,Stephen John,170,72,R,L
topaju01,1991,3,7,USA,NY,Binghamton,,,,,,,Justin,Topa,Justin Robert,200,76,R,R
toporsp01,1899,2,9,USA,NY,New York,1989,5,17,USA,NY,Huntington Station,Specs,Toporcer,George,165,70,L,R
toppiru01,1941,12,7,Panama,Panama,Panama,,,,,,,Rupe,Toppin,Ruperto,185,72,R,R
torboje01,1941,11,26,USA,NJ,Plainfield,,,,,,,Jeff,Torborg,Jeffrey Allen,195,72,R,R
torcato01,1979,10,25,USA,CA,Woodland,,,,,,,Tony,Torcato,Anthony Dale,195,73,L,R
toregwy01,1982,12,2,USA,VA,Fairfax,,,,,,,Wyatt,Toregas,Wyatt Reeder,210,71,R,R
torgeea01,1924,1,1,USA,WA,Snohomish,1990,11,8,USA,WA,Everett,Earl,Torgeson,Clifford Earl,180,75,L,L
torkere01,1894,3,19,USA,IL,Chicago,1964,9,22,USA,IL,Chicago,Red,Torkelson,Chester Leroy,175,72,R,R
toroab01,1996,12,20,CAN,QC,Longueuil,,,,,,,Abraham,Toro,Abraham Josue,206,72,B,R
torphre01,1891,11,6,USA,MA,Fall River,1980,2,11,USA,MA,Fall River,Red,Torphy,Walter Anthony,169,71,R,R
torreal01,1987,12,8,Venezuela,Carabobo,Valencia,,,,,,,Alex,Torres,Alexander Jesus,190,70,L,L
torrean01,1952,10,24,D.R.,Azua,La Cienaga,,,,,,,Angel,Torres,Angel Rafael,168,71,L,L
torrean02,1978,1,26,USA,NJ,Paterson,,,,,,,Andres,Torres,Andres Yungo,195,70,B,R
torreca01,1982,10,22,USA,CA,Santa Cruz,,,,,,,Carlos,Torres,Carlos Ephriam,180,73,R,R
torredi01,1970,5,31,Venezuela,Aragua,Maracay,,,,,,,Dilson,Torres,Dilson Dario,200,75,R,R
torreei01,1983,1,16,Venezuela,Zulia,Maracaibo,,,,,,,Eider,Torres,Eider Lenina,165,68,B,R
torrefe01,1932,5,1,P.R.,,Ponce,,,,,,,Felix,Torres,Felix,165,71,R,R
torrefr01,1931,12,30,USA,NY,Brooklyn,2014,9,13,USA,FL,Palm Beach Gardens,Frank,Torre,Frank Joseph,200,76,L,L
torregi01,1915,8,23,Cuba,,Regla,1983,1,10,Cuba,,Regla,Gil,Torres,Don Gilberto,155,72,R,R
torregl01,1996,12,13,Venezuela,Distrito Federal,Caracas,,,,,,,Gleyber,Torres,Gleyber David,205,73,R,R
torrehe01,1945,9,16,Mexico,Nuevo Leon,Monterrey,,,,,,,Hector,Torres,Hector Epitacio,175,72,R,R
torrejo01,1940,7,18,USA,NY,Brooklyn,,,,,,,Joe,Torre,Joseph Paul,212,74,R,R
torrejo02,1993,9,24,Venezuela,Distrito Federal,Caracas,,,,,,,Jose,Torres,Jose Marcos,175,74,L,L
torrelu01,1996,5,2,Venezuela,Carabobo,Valencia,,,,,,,Luis,Torrens,Luis Alfonso,208,72,R,R
torremi01,1946,8,28,USA,KS,Topeka,,,,,,,Mike,Torrez,Michael Augustine,220,77,R,R
torrepa01,1948,4,28,Venezuela,Lara,Barquisimeto,,,,,,,Pablo,Torrealba,Pablo Arnoldo,173,70,L,L
torrera01,1993,1,22,D.R.,Santiago Rodriguez,Moncion,,,,,,,Ramon,Torres,Ramon Alexander,190,71,B,R
torreri01,1891,4,16,Cuba,La Habana,Regla,1960,4,17,Cuba,La Habana,Regla,Ricardo,Torres,Ricardo J.,160,71,R,R
torrero01,1992,9,2,Venezuela,Distrito Federal,Libertador,,,,,,,Ronald,Torreyes,Ronald Alcides,155,68,R,R
torreru01,1948,9,30,P.R.,,Aguadilla,,,,,,,Rusty,Torres,Rosendo,175,70,B,R
torresa01,1972,3,11,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Salomon,Torres,Salomon,150,71,R,R
torrest01,1978,2,24,Venezuela,Lara,Barquisimeto,,,,,,,Steve,Torrealba,Steven Alexander,175,72,R,R
torreyo01,1978,7,19,Venezuela,Distrito Federal,Caracas,,,,,,,Yorvit,Torrealba,Yorvit Adolfo,200,71,R,R
torricr99,1893,11,16,Cuba,Las Villas,Cienfuegos,1938,4,11,USA,NY,New York,Cristobal,Torriente,Cristobal,190,70,L,L
torveke01,1960,1,10,USA,SD,Rapid City,,,,,,,Kelvin,Torve,Kelvin Curtis,205,75,L,R
toscaca99,1953,9,29,Cuba,Pinar del Rio,Pinar del Rio,,,,,,,Carlos,Tosca,Carlos,,,,
tosonre01,1986,7,2,CAN,ON,Toronto,,,,,,,Rene,Tosoni,Rene Michael,195,72,L,R
tostlo01,1911,6,1,USA,WA,Cumberland,1967,2,21,USA,CA,Santa Clara,Lou,Tost,Louis Eugene,175,72,L,L
tothpa01,1935,6,30,USA,KY,McRoberts,1999,3,20,USA,CA,Anaheim,Paul,Toth,Paul Louis,175,73,R,R
touchcl01,1903,1,24,USA,PA,Moore Township,1949,4,28,USA,TX,Beaumont,Clay,Touchstone,Clayland Maffitt,175,69,R,R
toussto01,1996,6,20,USA,FL,Pembroke Pines,,,,,,,Touki,Toussaint,Dany Gilbert Kiti,215,75,R,R
tovarce01,1940,7,3,Venezuela,Distrito Federal,Caracas,1994,7,14,Venezuela,Distrito Federal,Caracas,Cesar,Tovar,Cesar Leonardo,155,69,R,R
tovarwi01,1991,8,11,Venezuela,Miranda,Santa Teresa,,,,,,,Wilfredo,Tovar,Wilfredo Jose,180,67,R,R
towerjo01,1977,2,26,USA,CA,Port Hueneme,,,,,,,Josh,Towers,Joshua Eric,185,73,R,R
towlejr01,1984,2,11,USA,TX,Crosby,,,,,,,J. R.,Towles,Justin Richard,200,74,R,R
towneba01,1880,3,12,USA,IA,Coon Rapids,1938,10,29,USA,IA,Des Moines,Babe,Towne,Jay King,180,70,R,R
townsge01,1867,6,4,USA,NY,Hartsdale,1930,3,15,USA,CT,New Haven,George,Townsend,George Hodgson,180,67,R,R
townsha01,1879,4,9,USA,DE,Townsend,1963,12,21,USA,DE,Wilmington,Happy,Townsend,John,190,72,R,R
townsir01,1894,1,9,USA,TX,Weimar,1965,7,21,USA,TX,Schulenburg,Ira,Townsend,Ira Dance,180,73,R,R
townsle01,1891,1,15,USA,AL,Mobile,1976,12,3,USA,AL,Mobile,Leo,Townsend,Leo Alphonse,160,70,L,L
toyji01,1858,2,20,USA,PA,Beaver Falls,1919,3,13,USA,PA,Cresson,Jim,Toy,James Madison,160,66,R,R
tozerbi01,1882,7,3,USA,MO,St. Louis,1955,2,23,USA,CA,Belmont,Bill,Tozer,William Louis,200,72,R,R
trabebi01,1979,9,18,USA,CA,Torrance,,,,,,,Billy,Traber,William Henry,200,77,L,L
trabeji01,1961,12,26,USA,OH,Columbus,,,,,,,Jim,Traber,James Joseph,194,72,L,L
tracedi01,1935,2,3,USA,PA,Eynon,,,,,,,Dick,Tracewski,Richard Joseph,160,71,R,R
tracese01,1980,11,14,USA,CA,Upland,,,,,,,Sean,Tracey,Sean Patrick,210,75,L,R
trachst01,1970,10,31,USA,CA,Oxnard,,,,,,,Steve,Trachsel,Stephen Christopher,185,75,R,R
tracyan01,1973,12,11,USA,OH,Bowling Green,,,,,,,Andy,Tracy,Andrew Michael,220,75,L,R
tracych01,1980,5,22,USA,NC,Charlotte,,,,,,,Chad,Tracy,Chad Austin,205,73,L,R
tracyji01,1955,12,31,USA,OH,Hamilton,,,,,,,Jim,Tracy,James Edwin,185,72,L,R
tracyma01,1988,11,26,USA,MO,St. Louis,,,,,,,Matt,Tracy,Matthew J.,215,75,L,L
traffbi01,1859,12,21,USA,NY,Staten Island,1908,6,23,USA,IA,Des Moines,Bill,Traffley,William Franklin,185,71,R,R
traffjo01,1862,,,USA,IL,Chicago,1900,5,15,USA,MD,Baltimore,John,Traffley,John M.,180,69,,
tragewa01,1887,6,14,USA,IN,Lafayette,1970,12,14,USA,IN,Lafayette,Walt,Tragesser,Walter Joseph,175,72,R,R
trahabl01,1993,9,5,USA,LA,Lake Charles,,,,,,,Blake,Trahan,Blake Matthew,180,69,R,R
trambre01,1915,10,1,USA,PA,Iselin,1979,12,28,USA,NY,Albany,Red,Tramback,Stephen Joseph,175,72,L,L
trammal01,1958,2,21,USA,CA,Garden Grove,,,,,,,Alan,Trammell,Alan Stuart,165,72,R,R
trammbu01,1971,11,6,USA,TN,Knoxville,,,,,,,Bubba,Trammell,Thomas Bubba,205,75,R,R
trammta01,1997,9,13,USA,GA,Powder Springs,,,,,,,Taylor,Trammell,Taylor Walter-Lee,213,74,L,L
trautfr01,1892,3,24,USA,OH,Bucyrus,1964,2,15,USA,OH,Bucyrus,Fred,Trautman,Frederick Orlando,175,73,R,R
trautjo01,1962,8,7,USA,PA,Lafayette Hills,,,,,,,John,Trautwein,John Howard,205,75,R,R
traveal01,1892,5,7,USA,PA,Philadelphia,1968,4,19,USA,PA,Philadelphia,Allan,Travers,Aloysius Joseph,180,73,R,R
travebi01,1952,10,27,USA,MA,Norwood,,,,,,,Bill,Travers,William Edward,187,76,L,L
travice01,1913,8,8,USA,GA,Riverdale,2006,12,16,USA,GA,Riverdale,Cecil,Travis,Cecil Howell,185,73,L,R
travide01,1991,2,21,USA,FL,West Palm Beach,,,,,,,Devon,Travis,Devon Anthony,195,69,R,R
travisa01,1993,8,27,USA,IL,Chicago,,,,,,,Sam,Travis,Samuel John,220,72,R,R
traxlbr01,1967,9,26,USA,IL,Waukegan,2004,11,19,USA,TX,San Antonio,Brian,Traxler,Brian Lee,200,70,L,L
trayji01,1860,2,14,USA,MI,Jackson,1905,7,28,USA,MI,Jackson,Jim,Tray,James,180,71,,
traynpi01,1898,11,11,USA,MA,Framingham,1972,3,16,USA,PA,Pittsburgh,Pie,Traynor,Harold Joseph,170,72,R,R
treacfr01,1847,,,USA,NY,Brooklyn,,,,,,,Fred,Treacey,Frederick S.,145,69,,R
treacpe01,1852,,,USA,NY,Brooklyn,,,,,,,Pete,Treacey,Peter,,,,
treadge01,1866,11,11,USA,KY,Greenup County,1928,11,5,USA,CA,Riverside,George,Treadway,George B.,185,72,L,L
treadje01,1963,1,22,USA,GA,Columbus,,,,,,,Jeff,Treadway,Hugh Jeffery,170,70,L,R
treadra01,1907,10,31,USA,AL,Ragland,1935,10,12,USA,TN,Chattanooga,Ray,Treadaway,Edgar Raymond,150,67,L,R
treadre01,1920,4,28,USA,NC,Athlone,1994,5,26,USA,GA,Atlanta,Red,Treadway,Thadford Leon,175,70,L,R
treanma01,1976,3,3,USA,CA,Garden Grove,,,,,,,Matt,Treanor,Matthew Aaron,200,72,R,R
trebeto99,1948,1,27,USA,OR,Portland,,,,,,,Tom,Trebelhorn,Thomas Lynn,180,72,L,R
trechfr01,1915,12,24,USA,PA,Windber,1989,1,16,USA,MN,Minneapolis,Frank,Trechock,Frank Adam,175,70,R,R
treinbl01,1988,6,30,USA,KS,Wichita,,,,,,,Blake,Treinen,Blake M.,225,77,R,R
trejoal01,1996,5,30,USA,CA,Los Angeles,,,,,,,Alan,Trejo,Alan Ray,205,74,R,R
trekeha01,1892,11,18,USA,IL,Buda,1965,11,4,USA,WA,Spokane,Harry,Trekell,Harry Roy,170,73,R,R
tremani01,1912,10,15,USA,NY,Yonkers,2000,9,7,USA,TX,Tomball,Nick,Tremark,Nicholas Joseph,150,65,L,L
trembda99,1951,10,31,USA,NY,Carthage,,,,,,,Dave,Trembley,David Michael,,,,
tremebi01,1929,7,4,USA,PA,Lilly,2013,12,22,USA,PA,Hollidaysburg,Bill,Tremel,William Leonard,180,71,R,R
tremich01,1969,10,17,USA,TX,Houston,,,,,,,Chris,Tremie,Christopher James,200,72,R,R
trempov01,1906,3,22,USA,NY,Brooklyn,1996,1,9,USA,FL,Clearwater,Overton,Tremper,Carlton Overton,163,70,R,R
trenwge01,1851,,,USA,PA,Philadelphia,1890,2,1,USA,PA,Philadelphia,George,Trenwith,George W.,,,,
treshmi01,1914,2,23,USA,PA,Hazleton,1966,10,4,USA,MI,Detroit,Mike,Tresh,Michael,170,71,R,R
treshto01,1938,9,20,USA,MI,Detroit,2008,10,14,USA,FL,Venice,Tom,Tresh,Thomas Michael,180,73,B,R
trevial01,1957,8,26,Mexico,Nuevo Leon,Monterrey,,,,,,,Alex,Trevino,Alejandro,165,70,R,R
trevibo01,1945,8,15,Mexico,Nuevo Leon,Monterrey,2018,12,5,Mexico,Nuevo Leon,Monterrey,Bobby,Trevino,Carlos,185,74,R,R
trevijo01,1992,11,28,USA,TX,Corpus Christi,,,,,,,Jose,Trevino,Jose,210,71,R,R
triangu01,1930,7,30,USA,CA,San Francisco,2013,3,28,USA,CA,San Jose,Gus,Triandos,Gus,205,75,R,R
tricebo01,1926,8,28,USA,GA,Newton,1988,9,16,USA,WV,Weirton,Bob,Trice,Robert Lee,190,75,R,R
triggan01,1989,3,16,USA,TN,Nashville,,,,,,,Andrew,Triggs,Andrew Austin,233,76,R,R
trillma01,1950,12,25,Venezuela,Monagas,Caripito,,,,,,,Manny,Trillo,Jesus Manuel Marcano,150,73,R,R
trimbjo01,1930,10,12,USA,RI,Providence,2011,8,11,USA,RI,Lincoln,Joe,Trimble,Joseph Gerard,190,73,R,R
trinkke01,1919,12,15,USA,IN,Paoli,1976,5,10,USA,IN,Paoli,Ken,Trinkle,Kenneth Wayne,175,73,R,R
triplco01,1911,12,18,USA,NC,Boone,1992,1,30,USA,NC,Boone,Coaker,Triplett,Herman Coaker,185,71,R,R
triunca01,1990,2,27,D.R.,Santiago,Santiago,,,,,,,Carlos,Triunfel,Carlos Manuel,195,71,R,R
trivilo01,1991,10,1,USA,PA,Green Lane,,,,,,,Lou,Trivino,Lou Albert,235,77,R,R
trlicri01,1969,4,26,USA,TX,Houston,,,,,,,Ricky,Trlicek,Richard Alan,200,75,R,R
troedri01,1950,5,1,USA,CA,Palo Alto,,,,,,,Rich,Troedson,Richard LaMonte,170,73,L,L
trombmi01,1967,4,14,USA,MA,Springfield,,,,,,,Mike,Trombley,Michael Scott,200,74,R,R
trompch01,1995,3,21,Aruba,,Oranjestad,,,,,,,Chadwick,Tromp,Chadwick Chandler,221,68,R,R
troncra01,1983,2,16,D.R.,Peravia,San Jose de Ocoa,,,,,,,Ramon,Troncoso,Ramon Jose,215,74,R,R
tropeni01,1990,8,27,USA,NY,West Islip,,,,,,,Nick,Tropeano,Nicholas Paul,205,76,R,R
troskha01,1912,11,11,USA,IA,Norway,1979,6,18,USA,IA,Cedar Rapids,Hal,Trosky,Harold Arthur,207,74,L,R
troskha02,1936,9,29,USA,OH,Cleveland,2012,11,23,USA,IA,Hiawatha,Hal,Trosky,Harold Arthur,205,75,R,R
trostmi01,1866,,,USA,PA,Philadelphia,1901,3,24,USA,NJ,Camden,Mike,Trost,Michael J.,180,72,,R
trottbi01,1908,8,10,USA,IL,Cisne,1984,8,26,USA,MA,Arlington,Bill,Trotter,William Felix,195,74,R,R
trottsa01,1857,3,3,USA,MD,Baltimore,1925,6,5,USA,MD,Catonsville,Sam,Trott,Samuel W.,190,69,L,L
troupqu01,1912,12,25,USA,GA,Dublin,1993,8,10,USA,MO,Creve Coeur,Quincy,Trouppe,Quincy Thomas,225,74,B,R
troutdi01,1915,6,29,USA,IN,Sandcut,1972,2,28,USA,IL,Harvey,Dizzy,Trout,Paul Howard,195,74,R,R
troutmi01,1991,8,7,USA,NJ,Vineland,,,,,,,Mike,Trout,Michael Nelson,235,74,R,R
troutst01,1957,7,30,USA,MI,Detroit,,,,,,,Steve,Trout,Steven Russell,195,76,L,L
trowbbo01,1930,6,27,USA,NY,Hudson,1980,4,3,USA,NY,Hudson,Bob,Trowbridge,Robert,180,73,R,R
troybu01,1888,8,27,Germany,Baden-Wurttemberg,Bad Wurzach,1918,10,7,France,,Petit Maujouy,Bob,Troy,Robert Gustave,195,76,R,R
troyda01,1856,5,8,USA,NY,New York,1938,3,30,USA,NY,Ozone Park,Dasher,Troy,John Joseph,154,65,R,R
truaxfr01,1868,,,USA,IL,Chicago,1899,12,18,USA,NE,Omaha,Fred,Truax,Frederick W.,,,,
trubych01,1973,12,9,USA,CA,Palm Springs,,,,,,,Chris,Truby,Christopher John,190,74,R,R
trubyha01,1868,5,12,USA,PA,Kittanning,1953,3,21,USA,OH,Ironton,Harry,Truby,Harry Garvin,185,71,,R
truckvi01,1917,4,26,USA,AL,Birmingham,2013,3,23,USA,AL,Calera,Virgil,Trucks,Virgil Oliver,198,71,R,R
truesfr01,1884,3,31,USA,MO,St. Louis,1943,8,27,USA,NM,Albuquerque,Frank,Truesdale,Frank Day,145,68,B,R
trujijj01,1975,10,9,USA,TX,Corpus Christi,,,,,,,J. J.,Trujillo,John,180,72,R,R
trujimi01,1960,1,12,USA,CO,Denver,,,,,,,Mike,Trujillo,Michael Andrew,180,73,R,R
trumbed01,1860,11,3,USA,MA,Chicopee,1937,1,14,USA,PA,Kingston,Ed,Trumbull,Edward J.,,,,
trumbma01,1986,1,16,USA,CA,Anaheim,,,,,,,Mark,Trumbo,Mark Daniel,225,76,R,R
tsamige01,1967,6,14,USA,CA,Campbell,,,,,,,George,Tsamis,George Alex,190,74,R,L
tsaoch01,1981,6,2,Taiwan,,Hualien,,,,,,,Chin-hui,Tsao,Chin-hui,170,74,R,R
tsengje01,1994,10,3,Taiwan,,Taipei,,,,,,,Jen-Ho,Tseng,Jen-Ho,210,73,L,R
tsitojo01,1936,5,4,USA,NC,Monroe,2015,10,22,USA,NC,Monroe,John,Tsitouris,John Philip,175,72,R,R
tsutsyo01,1991,11,26,Japan,Wakayama,Hashimoto,,,,,,,Yoshi,Tsutsugo,Yoshitomo,225,73,L,R
tubbsgr01,1962,8,31,USA,TN,Smithville,,,,,,,Greg,Tubbs,Gregory Alan,195,69,R,R
tuckeco01,1996,7,3,USA,AZ,Phoenix,,,,,,,Cole,Tucker,Cole Bryson,200,75,B,R
tuckeed01,1966,11,18,USA,MS,Greenville,,,,,,,Eddie,Tucker,Eddie Jack,205,74,R,R
tuckeky01,1997,1,17,USA,FL,Tampa,,,,,,,Kyle,Tucker,Kyle Daniel,199,76,L,R
tuckemi01,1971,6,25,USA,VA,South Boston,,,,,,,Michael,Tucker,Michael Anthony,185,74,L,R
tuckeol01,1902,1,27,USA,VA,Radiant,1940,7,13,USA,VA,Radiant,Ollie,Tucker,Oliver Dinwiddie,180,71,L,R
tuckepr01,1990,7,6,USA,FL,Tampa,,,,,,,Preston,Tucker,Preston M.,210,72,L,L
tuckery01,1986,12,6,USA,CA,Burbank,,,,,,,Ryan,Tucker,Ryan Christopher,215,73,R,R
tucketh01,1917,9,26,USA,TX,Gordon,1993,5,7,USA,OK,Oklahoma City,Thurman,Tucker,Thurman Lowell,165,70,L,R
tucketj01,1978,8,20,USA,FL,Clearwater,,,,,,,T. J.,Tucker,Thomas John,245,75,R,R
tucketo01,1863,10,28,USA,MA,Holyoke,1935,10,22,USA,MA,Montague,Tommy,Tucker,Thomas Joseph,165,71,B,R
tucketo02,1884,10,7,USA,CT,Union City,1950,10,17,USA,NY,New York,Tom,Tuckey,Thomas Henry,190,71,,L
tuckga99,1954,9,6,USA,NY,Minaville,,,,,,,Gary,Tuck,Gary R.,192,72,R,R
tudorjo01,1954,2,2,USA,NY,Schenectady,,,,,,,John,Tudor,John Thomas,185,72,L,L
tueroos01,1893,12,17,Cuba,La Habana,La Habana,1960,10,21,USA,TX,Houston,Oscar,Tuero,Oscar Monzon,158,68,R,R
tuftsbo01,1955,11,2,USA,MA,Medford,2019,10,4,USA,NY,New York,Bob,Tufts,Robert Malcolm,215,77,L,L
tuiasma01,1986,5,10,USA,WA,Bellevue,,,,,,,Matt,Tuiasosopo,Matthew Petelu,235,74,R,R
tuivasa01,1992,10,19,USA,CA,San Mateo,,,,,,,Sam,Tuivailala,Samuel Johnathan,230,75,R,R
tulowtr01,1984,10,10,USA,CA,Santa Clara,,,,,,,Troy,Tulowitzki,Troy Trever,205,75,R,R
tunnele01,1960,10,30,USA,TX,Tyler,,,,,,,Lee,Tunnell,Byron Lee,180,73,R,R
tupmama01,1979,11,25,USA,NH,Concord,,,,,,,Matt,Tupman,Matthew David,185,71,L,R
turanbr01,1967,6,14,USA,CA,Long Beach,,,,,,,Brian,Turang,Brian Craig,170,70,R,R
turbege01,1914,8,24,USA,SC,Turbeville,1983,10,5,USA,NC,Salisbury,George,Turbeville,George Elkins,175,73,R,L
turbije01,1852,7,4,USA,MA,Dudley,1920,9,5,USA,MA,Webster,Jerry,Turbidy,Jeremiah,165,68,R,R
turched01,1917,2,10,USA,NY,New York,1982,2,8,USA,NY,Brookhaven,Eddie,Turchin,Edward Lawrence,165,70,R,R
turgepe01,1897,1,3,USA,MN,Minneapolis,1977,1,24,USA,TX,Wichita Falls,Pete,Turgeon,Eugene Joseph,145,66,R,R
turklu01,1898,5,2,USA,GA,Homer,1994,1,11,USA,GA,Homer,Lucas,Turk,Lucas Newton,165,72,R,R
turlebo01,1930,9,19,USA,IL,Troy,2013,3,30,USA,GA,Atlanta,Bob,Turley,Robert Lee,215,74,R,R
turleni01,1989,9,11,USA,CA,La Canada,,,,,,,Nik,Turley,Nikolas Carlyle,230,76,L,L
turnbde01,1978,1,25,USA,TN,Union City,,,,,,,Derrick,Turnbow,Thomas Derrick,195,75,R,R
turnbsp01,1992,9,18,USA,AL,Demopolis,,,,,,,Spencer,Turnbull,Spencer Ketcham,210,75,R,R
turnech01,1969,3,23,USA,KY,Bowling Green,,,,,,,Chris,Turner,Christopher Wan,190,74,R,R
turneea01,1923,5,6,USA,MA,Pittsfield,1999,10,20,USA,MA,Lee,Earl,Turner,Earl Edwin,170,69,R,R
turneja01,1991,5,21,USA,MO,St. Charles,,,,,,,Jacob,Turner,Jacob Edward,215,77,R,R
turneje01,1954,1,17,USA,AR,Texarkana,,,,,,,Jerry,Turner,John Webber,180,69,L,L
turneji01,1903,8,6,USA,TN,Antioch,1998,11,29,USA,TN,Nashville,Jim,Turner,James Riley,185,72,L,R
turneju01,1984,11,23,USA,CA,Long Beach,,,,,,,Justin,Turner,Justin Matthew,202,71,R,R
turneke01,1943,8,17,USA,MA,Framingham,2016,12,22,USA,CA,Temecula,Ken,Turner,Kenneth Charles,190,74,R,L
turnema01,1967,2,18,USA,KY,Lexington,2019,1,27,USA,KY,Lexington,Matt,Turner,William Matthew,215,77,R,R
turnesh01,1963,1,8,USA,CA,Los Angeles,,,,,,,Shane,Turner,Shane Lee,180,70,L,R
turnest01,1991,12,27,USA,LA,Eunice,,,,,,,Stuart,Turner,Randy Stuart,220,74,R,R
turnete01,1881,2,28,USA,PA,Sandy Lake,1960,7,18,USA,OH,Cleveland,Terry,Turner,Terrance Lamont,149,68,R,R
turnete02,1892,5,4,USA,KY,Lawrenceburg,1958,2,4,USA,KY,Lexington,Ted,Turner,Theodore Holtop,180,72,R,R
turnete99,1938,11,19,USA,OH,Cincinnati,,,,,,,Ted,Turner,Robert Edward,,,,
turneti01,1890,2,20,USA,PA,Swarthmore,1962,2,25,USA,PA,Philadelphia,Tink,Turner,Thomas Lovatt,190,73,R,R
turneto01,1916,9,8,USA,OK,Custer,1986,5,14,USA,WA,Kennewick,Tom,Turner,Thomas Richard,195,74,R,R
turnetr01,1993,6,30,USA,FL,Boynton Beach,,,,,,,Trea,Turner,Trea Vance,185,74,R,R
turnetu01,1867,2,13,USA,NY,West New Brighton,1945,7,16,USA,NY,Staten Island,Tuck,Turner,George A.,155,66,B,L
tuttlbi01,1929,7,4,USA,IL,Elmwood,1998,7,27,USA,MN,Anoka,Bill,Tuttle,William Robert,190,72,R,R
tutwiel01,1904,11,19,USA,AL,Carbon Hill,1976,5,3,USA,FL,Pensacola,Elmer,Tutwiler,Elmer Strange,158,71,R,R
tutwigu01,1888,7,17,USA,AL,Coalburg,1930,8,15,USA,AL,Anniston,Guy,Tutwiler,Guy Isbel,175,72,L,R
twinear01,1866,11,26,USA,IL,Galesburg,1905,2,3,China,,Shanghai,Art,Twineham,Arthur S.,190,73,L,L
twinitw01,1894,5,30,USA,PA,Horsham,1973,6,14,USA,PA,Lansdale,Twink,Twining,Howard Earle,168,72,R,R
twitcla01,1864,2,18,USA,OH,Cleveland,1930,4,23,USA,OH,Cleveland,Larry,Twitchell,Lawrence Grant,185,72,R,R
twitcwa01,1948,3,10,USA,OR,Portland,2010,9,16,USA,OR,Portland,Wayne,Twitchell,Wayne Lee,215,78,R,R
twittje01,1957,11,10,USA,SC,Lancaster,,,,,,,Jeff,Twitty,Jeffrey Dean,185,74,L,L
twombba01,1896,1,18,USA,MA,Jamaica Plain,1974,11,23,USA,CA,San Clemente,Babe,Twombly,Clarence Edward,165,70,L,R
twombcy01,1897,6,15,USA,MA,Groveland,1974,12,3,USA,GA,Savannah,Cy,Twombly,Edwin Parker,170,70,R,R
twombge01,1892,6,4,USA,MA,Boston,1975,2,17,USA,MA,Lexington,George,Twombly,George Frederick,165,69,R,R
tyackji01,1911,1,9,USA,MT,Florence,1995,1,3,USA,CA,Bakersfield,Jim,Tyack,James Frederick,195,74,L,R
tylerfr01,1891,12,16,USA,NH,Derry,1945,10,14,USA,NH,East Derry,Fred,Tyler,Frederick Franklin,180,70,R,R
tylerjo01,1906,7,30,USA,PA,Mount Pleasant,1972,7,11,USA,PA,Mount Pleasant,Johnnie,Tyler,John Anthony,175,72,B,R
tylerky01,1996,12,27,USA,OK,Oklahoma City,,,,,,,Kyle,Tyler,Kyle Wade,185,72,R,R
tylerle01,1889,12,14,USA,NH,Derry,1953,9,29,USA,MA,Lowell,Lefty,Tyler,George Albert,175,72,L,L
tynerja01,1977,4,23,USA,TX,Bedford,,,,,,,Jason,Tyner,Jason Renyt,170,73,L,L
tyngji01,1856,5,27,USA,PA,Philadelphia,1931,10,30,USA,NY,New York,Jim,Tyng,James Alexander,155,69,R,R
tyreeea01,1890,3,4,USA,IL,Huntsville,1954,5,17,USA,IL,Rushville,Earl,Tyree,Earl Carlton,160,68,R,R
tyrivda01,1937,10,31,USA,WI,Oshkosh,1988,10,28,USA,WI,Oshkosh,Dave,Tyriver,David Burton,175,72,R,R
tyronji01,1949,1,29,USA,TX,Alice,,,,,,,Jim,Tyrone,James Vernon,185,73,R,R
tyronwa01,1950,8,1,USA,TX,Alice,,,,,,,Wayne,Tyrone,Oscar Wayne,185,73,R,R
tysonmi01,1950,1,13,USA,NC,Rocky Mount,,,,,,,Mike,Tyson,Michael Ray,170,69,R,R
tysontu01,1914,12,6,USA,NC,Elm City,2000,2,17,USA,NC,Elm City,Turkey,Tyson,Cecil Washington,225,77,L,R
tysonty01,1892,6,1,USA,PA,Wilkes-Barre,1953,8,16,USA,NY,Buffalo,Ty,Tyson,Albert Thomas,169,71,R,R
ucetaed01,1998,1,9,D.R.,Santiago Rodriguez,Los Almacigos,,,,,,,Edwin,Uceta,Edwin Daniel,155,72,R,R
uchriji01,1900,10,20,USA,PA,West Newton,1995,3,17,USA,PA,Mount Pleasant,Jimmy,Uchrinscko,James Emerson,180,72,L,R
ueckebo01,1934,1,26,USA,WI,Milwaukee,,,,,,,Bob,Uecker,Robert George,190,73,R,R
