year,category,winner,entity
2008,ACTRESS IN A SUPPORTING ROLE,TRUE,PenÃ©lope Cruz
2008,ANIMATED FEATURE FILM,TRUE,WALL-E
2008,ART DIRECTION,TRUE,The Curious Case of Benjamin Button
2008,CINEMATOGRAPHY,TRUE,Slumdog Millionaire
2008,COSTUME DESIGN,TRUE,The Duchess
2008,DIRECTING,TRUE,Slumdog Millionaire
2008,DOCUMENTARY (Feature),TRUE,Man on Wire
2008,DOCUMENTARY (Short Subject),TRUE,Smile Pinki
2008,FILM EDITING,TRUE,Slumdog Millionaire
2008,FOREIGN LANGUAGE FILM,TRUE,Departures
2008,MAKEUP,TRUE,The Curious Case of Benjamin Button
2008,MUSIC (Original Score),TRUE,Slumdog Millionaire
2008,MUSIC (Original Song),TRUE,Slumdog Millionaire
2008,BEST PICTURE,TRUE,Slumdog Millionaire
2008,SHORT FILM (Animated),TRUE,La Maison en Petits Cubes
2008,SHORT FILM (Live Action),TRUE,Spielzeugland (Toyland)
2008,SOUND EDITING,TRUE,The Dark Knight
2008,SOUND MIXING,TRUE,Slumdog Millionaire
2008,VISUAL EFFECTS,TRUE,The Curious Case of Benjamin Button
2008,WRITING (Adapted Screenplay),TRUE,Slumdog Millionaire
2008,WRITING (Original Screenplay),TRUE,Milk
2008,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Jerry Lewis
2008,GORDON E. SAWYER AWARD,TRUE,Ed Catmull
2008,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ERWIN MELZNER for the overall concept including the optical and cooling systems, VOLKER SCHUMACHER for the optical design, and TIMO MÃœLLER for the mechanical design, of the Arrimax 18/12 lighting fixture for use in motion picture production."
2008,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JACQUES DELACOUX for the concept and electronic design, and ALEXANDRE LEUCHTER for the software and electronic design, of the Transvideo video-assist monitors for the motion picture industry."
2008,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To BRUNO COUMERT and JACQUES DEBIZE for the optical design, and DOMINIQUE CHERVIN and CHRISTOPHE REBOULET for the mechanical design, of the compact and lightweight Angenieux 15-40 and 28-76 zoom lenses for handheld motion picture photography."
2008,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To STEVE HYLÃ‰N for the concept and his continued leadership in the further development of the HylÃ©n Lens System for motion picture effects photography.
2008,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Mark Kimball in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2009,ACTOR IN A LEADING ROLE,TRUE,Jeff Bridges
2009,ACTOR IN A SUPPORTING ROLE,TRUE,Christoph Waltz
2009,ACTRESS IN A LEADING ROLE,TRUE,Sandra Bullock
2009,ACTRESS IN A SUPPORTING ROLE,TRUE,Mo'Nique
2009,ANIMATED FEATURE FILM,TRUE,Up
2009,ART DIRECTION,TRUE,Avatar
2009,CINEMATOGRAPHY,TRUE,Avatar
2009,COSTUME DESIGN,TRUE,The Young Victoria
2009,DIRECTING,TRUE,The Hurt Locker
2009,DOCUMENTARY (Feature),TRUE,The Cove
2009,DOCUMENTARY (Short Subject),TRUE,Music by Prudence
2009,FILM EDITING,TRUE,The Hurt Locker
2009,FOREIGN LANGUAGE FILM,TRUE,The Secret in Their Eyes
2009,MAKEUP,TRUE,Star Trek
2009,MUSIC (Original Score),TRUE,Up
2009,MUSIC (Original Song),TRUE,Crazy Heart
2009,BEST PICTURE,TRUE,The Hurt Locker
2009,SHORT FILM (Animated),TRUE,Logorama
2009,SHORT FILM (Live Action),TRUE,The New Tenants
2009,SOUND EDITING,TRUE,The Hurt Locker
2009,SOUND MIXING,TRUE,The Hurt Locker
2009,VISUAL EFFECTS,TRUE,Avatar
2009,WRITING (Adapted Screenplay),TRUE,Precious: Based on the Novel 'Push' by Sapphire
2009,WRITING (Original Screenplay),TRUE,The Hurt Locker
2009,HONORARY AWARD,TRUE,To Lauren Bacall in recognition of her central place in the golden age of motion pictures.
2009,HONORARY AWARD,TRUE,To Roger Corman for his rich engendering of films and filmmakers.
2009,HONORARY AWARD,TRUE,"To Gordon Willis for unsurpassed mastery of light, shadow, color and motion."
2009,IRVING G. THALBERG MEMORIAL AWARD,TRUE,John Calley
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To PER CHRISTENSEN, MICHAEL BUNNELL and CHRISTOPHE HERY for the development of point-based rendering for indirect illumination and ambient occlusion."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DR. RICHARD KIRK for the overall design and development of the Truelight real-time 3D look-up table hardware device and color management software.
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To VOLKER MASSMANN, MARKUS HASENZAHL, DR. KLAUS ANDERLE and ANDREAS LOEW for the development of the Spirit 4K/2K film scanning system as used in the digital intermediate process for motion pictures."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MICHAEL CIESLINSKI, DR. REIMAR LENZ and BERND BRAUNER for the development of the ARRISCAN film scanner, enabling high-resolution, high-dynamic range, pin-registered film scanning for use in the digital intermediate process."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To WOLFGANG LEMPP, THEO BROWN, TONY SEDIVY and DR. JOHN QUARTEL for the development of the Northlight film scanner, which enables high-resolution, pin-registered scanning in the motion picture digital intermediate process."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To STEVE CHAPMAN, MARTIN TLASKAL, DARRIN SMART and DR. JAMES LOGIE for their contributions to the development of the Baselight color correction system, which enables real-time digital manipulation of motion picture imagery during the digital intermediate process."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MARK JASZBERENYI, GYULA PRISKIN and TAMAS PERLAKI for their contributions to the development of the Lustre color correction system, which enables real-time digital manipulation of motion picture imagery during the digital intermediate process."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER and GREG PETTITT for their contributions furthering the design and refinement of the Texas Instruments DLP Projector technology, achieving a level of performance that enabled color-accurate digital intermediate previews of motion pictures."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To FUJIFILM CORPORATION, RYOJI NISHIMURA, MASAAKI MIKI and YOUICHI HOSOYA for the design and development of Fujicolor ETERNA-RDI digital intermediate film, which was designed exclusively to reproduce motion picture digital masters."
2009,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To PAUL DEBEVEC, TIM HAWKINS, JOHN MONOS and DR. MARK SAGAR for the design and engineering of the Light Stage capture devices and the image-based facial rendering system developed for character relighting in motion pictures."
2009,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To MARK WOLFORTH and TONY SEDIVY for their contributions to the development of the Truelight real-time 3D look-up table hardware system.
2009,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DR. KLAUS ANDERLE, CHRISTIAN BAEKER and FRANK BILLASCH for their contributions to the LUTher 3D look-up table hardware device and color management software."
2009,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To STEVE SULLIVAN, KEVIN WOOLEY, BRETT ALLEN and COLIN DAVIDSON for the development of the Imocap on-set performance capture system."
2009,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To HAYDEN LANDIS, KEN McGAUGH and HILMAR KOCH for advancing the technique of ambient occlusion rendering."
2009,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To BJÃ–RN HEDÃ‰N for the design and mechanical engineering of the silent, two-stage planetary friction drive HedÃ©n Lens Motors."
2010,ACTOR IN A LEADING ROLE,TRUE,Colin Firth
2010,ACTOR IN A SUPPORTING ROLE,TRUE,Christian Bale
2010,ACTRESS IN A LEADING ROLE,TRUE,Natalie Portman
2010,ACTRESS IN A SUPPORTING ROLE,TRUE,Melissa Leo
2010,ANIMATED FEATURE FILM,TRUE,Toy Story 3
2010,ART DIRECTION,TRUE,Alice in Wonderland
2010,CINEMATOGRAPHY,TRUE,Inception
2010,COSTUME DESIGN,TRUE,Alice in Wonderland
2010,DIRECTING,TRUE,The King's Speech
2010,DOCUMENTARY (Feature),TRUE,Inside Job
2010,DOCUMENTARY (Short Subject),TRUE,Strangers No More
2010,FILM EDITING,TRUE,The Social Network
2010,FOREIGN LANGUAGE FILM,TRUE,In a Better World
2010,MAKEUP,TRUE,The Wolfman
2010,MUSIC (Original Score),TRUE,The Social Network
2010,MUSIC (Original Song),TRUE,Toy Story 3
2010,BEST PICTURE,TRUE,The King's Speech
2010,SHORT FILM (Animated),TRUE,The Lost Thing
2010,SHORT FILM (Live Action),TRUE,God of Love
2010,SOUND EDITING,TRUE,Inception
2010,SOUND MIXING,TRUE,Inception
2010,VISUAL EFFECTS,TRUE,Inception
2010,WRITING (Adapted Screenplay),TRUE,The Social Network
2010,WRITING (Original Screenplay),TRUE,The King's Speech
2010,HONORARY AWARD,TRUE,To Kevin Brownlow for the wise and devoted chronicling of the cinematic parade.
2010,HONORARY AWARD,TRUE,To Jean-Luc Godard for passion. For confrontation. For a new kind of cinema.
2010,HONORARY AWARD,TRUE,To Eli Wallach for a lifetime's worth of indelible screen characters.
2010,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Francis Ford Coppola
2010,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DR. MARK SAGAR for his early and continuing development of influential facial motion retargeting solutions.
2010,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MARK NOEL for the design, engineering, and development, and to JOHN FRAZIER for his contributions to the design and safety features, of the NAC Servo Winch System."
2010,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JAMES RODNUNSKY, ALEX MacDONALD and MARK CHAPMAN for the development of the Cablecam 3-D volumetric suspended cable camera technologies."
2010,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To TIM DRNEC, BEN BRITTEN SMITH and MATT DAVIS for the development of the Spydercam 3-D volumetric suspended cable camera technologies."
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To GREG ERCOLANO for the design and engineering of a series of software systems culminating in the Rush render queue management system.
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To DAVID M. LAUR for the development of the Alfred render queue management system.
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CHRIS ALLEN, GAUTHAM KRISHNAMURTI, MARK A. BROWN and LANCE KIMES for the development of Queue, a robust, scalable approach to render queue management."
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To FLORIAN KAINZ for the design and development of the robust, highly scalable distributed architecture of the ObaQ render queue management system."
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To ERIC TABELLION and ARNAULD LAMORLETTE for the creation of a computer graphics bounce lighting methodology that is practical at feature film scale.
2010,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TONY CLARK, ALAN ROGERS, NEIL WILSON and RORY McGREGOR for the software design and continued development of cineSync, a tool for remote collaboration and review of visual effects."
2010,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Denny Clairmont in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2011,ACTOR IN A LEADING ROLE,TRUE,Jean Dujardin
2011,ACTOR IN A SUPPORTING ROLE,TRUE,Christopher Plummer
2011,ACTRESS IN A LEADING ROLE,TRUE,Meryl Streep
2011,ACTRESS IN A SUPPORTING ROLE,TRUE,Octavia Spencer
2011,ANIMATED FEATURE FILM,TRUE,Rango
2011,ART DIRECTION,TRUE,Hugo
2011,CINEMATOGRAPHY,TRUE,Hugo
2011,COSTUME DESIGN,TRUE,The Artist
2011,DIRECTING,TRUE,The Artist
2011,DOCUMENTARY (Feature),TRUE,Undefeated
2011,DOCUMENTARY (Short Subject),TRUE,Saving Face
2011,FILM EDITING,TRUE,The Girl with the Dragon Tattoo
2011,FOREIGN LANGUAGE FILM,TRUE,A Separation
2011,MAKEUP,TRUE,The Iron Lady
2011,MUSIC (Original Score),TRUE,The Artist
2011,MUSIC (Original Song),TRUE,The Muppets
2011,BEST PICTURE,TRUE,The Artist
2011,SHORT FILM (Animated),TRUE,The Fantastic Flying Books of Mr. Morris Lessmore
2011,SHORT FILM (Live Action),TRUE,The Shore
2011,SOUND EDITING,TRUE,Hugo
2011,SOUND MIXING,TRUE,Hugo
2011,VISUAL EFFECTS,TRUE,Hugo
2011,WRITING (Adapted Screenplay),TRUE,The Descendants
2011,WRITING (Original Screenplay),TRUE,Midnight in Paris
2011,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Oprah Winfrey
2011,HONORARY AWARD,TRUE,To James Earl Jones for his legacy of consistent excellence and uncommon versatility.
2011,HONORARY AWARD,TRUE,"To Dick Smith for his unparalleled mastery of texture, shade, form and illusion."
2011,GORDON E. SAWYER AWARD,TRUE,Douglas Trumbull
2011,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To FRANZ KRAUS, JOHANNES STEURER and WOLFGANG RIEDEL for the design and development of the ARRILASER Film Recorder."
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To RADU CORLAN, ANDY JANTZEN, PETRU POP and RICHARD F. TOFTNESS for the design and engineering of the Phantom family of high-speed cameras for motion picture production."
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DR. JÃœRGEN NOFFKE for the optical design and UWE WEBER for the mechanical design of the ARRI Zeiss Master Prime Lenses for motion picture photography.
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MICHAEL LEWIS, GREG MARSDEN, RAIGO ALAS and MICHAEL VELLEKOOP for the concept, design and implementation of the Pictorvision Eclipse, an electronically stabilized aerial camera platform."
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To E.F. ""BOB"" NETTMANN for the concept and system architecture, MICHAEL SAYOVITZ for the electronic packaging and integration, BRAD FRITZEL for the electronic engineering, and FRED MILLER for the mechanical engineering of the Stab-C Classic, Super-G and Stab-C Compact stabilizing heads."
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOHN D. LOWRY, IAN CAVÃ‰N, IAN GODIN, KIMBALL THURSTON and TIM CONNOLLY for the development of a unique and efficient system for the reduction of noise and other artifacts, thereby providing high-quality images required by the filmmaking process."
2011,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To FUJIFILM CORPORATION, HIDEYUKI SHIRAI, DR. KATSUHISA OOZEKI and HIROSHI HIRANO for the design and development of the FUJIFILM black and white recording film ETERNA-RDS 4791 for use in the archival preservation of film and digital images."
2011,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To ANDREW CLINTON and MARK ELENDT for the invention and integration of micro-voxels in the Mantra software.
2011,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Jonathan Erland in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2012,ACTOR IN A LEADING ROLE,TRUE,Daniel Day-Lewis
2012,ACTOR IN A SUPPORTING ROLE,TRUE,Christoph Waltz
2012,ACTRESS IN A LEADING ROLE,TRUE,Jennifer Lawrence
2012,ACTRESS IN A SUPPORTING ROLE,TRUE,Anne Hathaway
2012,ANIMATED FEATURE FILM,TRUE,Brave
2012,CINEMATOGRAPHY,TRUE,Life of Pi
2012,COSTUME DESIGN,TRUE,Anna Karenina
2012,DIRECTING,TRUE,Life of Pi
2012,DOCUMENTARY (Feature),TRUE,Searching for Sugar Man
2012,DOCUMENTARY (Short Subject),TRUE,Inocente
2012,FILM EDITING,TRUE,Argo
2012,FOREIGN LANGUAGE FILM,TRUE,Amour
2012,MAKEUP AND HAIRSTYLING,TRUE,Les MisÃ©rables
2012,MUSIC (Original Score),TRUE,Life of Pi
2012,MUSIC (Original Song),TRUE,Skyfall
2012,BEST PICTURE,TRUE,Argo
2012,PRODUCTION DESIGN,TRUE,Lincoln
2012,SHORT FILM (Animated),TRUE,Paperman
2012,SHORT FILM (Live Action),TRUE,Curfew
2012,SOUND EDITING,TRUE,Skyfall
2012,SOUND EDITING,TRUE,Zero Dark Thirty
2012,SOUND MIXING,TRUE,Les MisÃ©rables
2012,VISUAL EFFECTS,TRUE,Life of Pi
2012,WRITING (Adapted Screenplay),TRUE,Argo
2012,WRITING (Original Screenplay),TRUE,Django Unchained
2012,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Jeffrey Katzenberg
2012,HONORARY AWARD,TRUE,"To Hal Needham, an innovator, mentor, and master technician who elevated his craft to an art and made the impossible look easy."
2012,HONORARY AWARD,TRUE,"To D.A. Pennebaker, who redefined the language of film and taught a generation of filmmakers to look to reality for inspiration."
2012,HONORARY AWARD,TRUE,"To George Stevens, Jr., a tireless champion of the arts in America and especially that most American of arts: the Hollywood film."
2012,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To COOKE OPTICS LIMITED for their continuing innovation in the design, development and manufacture of advanced camera lenses that have helped define the look of motion pictures over the last century."
2012,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To SIMON CLUTTERBUCK, JAMES JACOBS and DR. RICHARD DORLING for the development of the Tissue Physically-Based Character Simulation Framework."
2012,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To DR. PHILIP McLAUCHLAN, ALLAN JAENICKE, JOHN-PAUL SMITH and ROSS SHAIN for the creation of the Mocha planar tracking and rotoscoping software at Imagineer Systems Ltd."
2012,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOE MURTHA, WILLIAM FREDERICK and JIM MARKLAND of Anton/Bauer, Inc. for the design and creation of the CINE VCLX Portable Power System."
2012,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To J.P. LEWIS, MATT CORDNER and NICKSON FONG for the invention and publication of the Pose Space Deformation technique."
2012,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To LAWRENCE KESTELOOT, DREW OLBRICH and DANIEL WEXLER for the creation of the Light system for computer graphics lighting at PDI/DreamWorks."
2012,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To STEVE LaVIETES, BRIAN HALL and JEREMY SELAN for the creation of the Katana computer graphics scene management and lighting software at Sony Pictures Imageworks."
2012,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To THEODORE KIM, NILS THUEREY, DR. MARKUS GROSS and DOUG JAMES for the invention, publication and dissemination of Wavelet Turbulence software."
2012,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To RICHARD MALL for the design and development of the Matthews Max Menace Arm.
2012,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Bill Taylor in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2013,ACTOR IN A LEADING ROLE,TRUE,Matthew McConaughey
2013,ACTOR IN A SUPPORTING ROLE,TRUE,Jared Leto
2013,ACTRESS IN A LEADING ROLE,TRUE,Cate Blanchett
2013,ACTRESS IN A SUPPORTING ROLE,TRUE,Lupita Nyong'o
2013,ANIMATED FEATURE FILM,TRUE,Frozen
2013,CINEMATOGRAPHY,TRUE,Gravity
2013,COSTUME DESIGN,TRUE,The Great Gatsby
2013,DIRECTING,TRUE,Gravity
2013,DOCUMENTARY (Feature),TRUE,20 Feet from Stardom
2013,DOCUMENTARY (Short Subject),TRUE,The Lady in Number 6: Music Saved My Life
2013,FILM EDITING,TRUE,Gravity
2013,FOREIGN LANGUAGE FILM,TRUE,The Great Beauty
2013,MAKEUP AND HAIRSTYLING,TRUE,Dallas Buyers Club
2013,MUSIC (Original Score),TRUE,Gravity
2013,MUSIC (Original Song),TRUE,Frozen
2013,BEST PICTURE,TRUE,12 Years a Slave
2013,PRODUCTION DESIGN,TRUE,The Great Gatsby
2013,SHORT FILM (Animated),TRUE,Mr. Hublot
2013,SHORT FILM (Live Action),TRUE,Helium
2013,SOUND EDITING,TRUE,Gravity
2013,SOUND MIXING,TRUE,Gravity
2013,VISUAL EFFECTS,TRUE,Gravity
2013,WRITING (Adapted Screenplay),TRUE,12 Years a Slave
2013,WRITING (Original Screenplay),TRUE,Her
2013,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Angelina Jolie
2013,HONORARY AWARD,TRUE,"To Angela Lansbury, an entertainment icon who has created some of cinema's most memorable characters, inspiring generations of actors."
2013,HONORARY AWARD,TRUE,To Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.
2013,HONORARY AWARD,TRUE,"To Piero Tosi, a visionary whose incomparable costume designs shaped timeless, living art in motion pictures."
2013,GORDON E. SAWYER AWARD,TRUE,Peter W. Anderson
2013,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To all those who built and operated film laboratories, for over a century of service to the motion picture industry."
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To OFER ALON for the design and implementation of the ZBrush software tool for multi-resolution sculpting of digital models.
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To ERIC VEACH for his foundational research on efficient Monte Carlo path tracing for image synthesis.
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ANDRE GAUTHIER, BENOIT SEVIGNY, YVES BOUDREAULT and ROBERT LANCIAULT for the design and implementation of the FiLMBOX software application."
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To EMMANUEL PRÃ‰VINAIRE, JAN SPERLING, ETIENNE BRANDT and TONY POSTIAU for their development of the Flying-Cam SARAH 3.0 system."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To OLIVIER MAURY, IAN SACHS and DAN PIPONI for the creation of the ILM Plume system that simulates and renders fire, smoke and explosions for motion picture visual effects."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To RONALD D. HENDERSON for the development of the FLUX gas simulation system.
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ANDREW CAMENISCH, DAVID CARDWELL and TIBOR MADJAR for the concept and design, and to CSABA KOHEGYI and IMRE MAJOR for the implementation of the Mudbox software."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MARTIN HILL, JON ALLITT and NICK McKENZIE for the creation of the spherical harmonics-based efficient lighting system at Weta Digital."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To FLORIAN KAINZ, JEFFERY YOST, PHILIP HUBBARD and JIM HOURIHAN for the architecture and development of the Zeno application framework."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To PETER HUANG and CHRIS PERRY for their architectural contributions to, and to HANS RIJPKEMA and JOE MANCEWICZ for the core engineering of, the Voodoo application framework."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MATT PHARR, GREG HUMPHREYS and PAT HANRAHAN for their formalization and reference implementation of the concepts behind physically based rendering, as shared in their book ""Physically Based Rendering."""
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DR. PETER HILLMAN for the long-term development and continued advancement of innovative, robust and complete toolsets for deep compositing."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To COLIN DONCASTER, JOHANNES SAAM, AREITO ECHEVARRIA, JANNE KONTKANEN and CHRIS COOPER for the development, prototyping and promotion of technologies and workflows for deep compositing."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To THOMAS LOKOVIC and ERIC VEACH for their influential research and publication of the fundamental concepts of deep shadowing technology.
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To GIFFORD HOOPER and PHILIP GEORGE of HoverCam for the continuing development of the Helicam miniature helicopter camera system.
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JOHN FRAZIER, CHUCK GASPAR and CLAY PINNEY for the design and development of the Pneumatic Car Flipper."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JOSHUA PINES, DAVID REISNER, LOU LEVINSON, CURTIS CLARK, ASC, and DAVID REGISTER for the development of the American Society of Cinematographers Color Decision List technology."
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JEREMY SELAN for the development of the OpenColorIO color management framework.
2013,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,"To Charles ""Tad"" Marburg in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
2014,ACTOR IN A LEADING ROLE,TRUE,Eddie Redmayne
2014,ACTOR IN A SUPPORTING ROLE,TRUE,J.K. Simmons
2014,ACTRESS IN A LEADING ROLE,TRUE,Julianne Moore
2014,ACTRESS IN A SUPPORTING ROLE,TRUE,Patricia Arquette
2014,ANIMATED FEATURE FILM,TRUE,Big Hero 6
2014,CINEMATOGRAPHY,TRUE,Birdman or (The Unexpected Virtue of Ignorance)
2014,COSTUME DESIGN,TRUE,The Grand Budapest Hotel
2014,DIRECTING,TRUE,Birdman or (The Unexpected Virtue of Ignorance)
2014,DOCUMENTARY (Feature),TRUE,CitizenFour
2014,DOCUMENTARY (Short Subject),TRUE,Crisis Hotline: Veterans Press 1
2014,FILM EDITING,TRUE,Whiplash
2014,FOREIGN LANGUAGE FILM,TRUE,Ida
2014,MAKEUP AND HAIRSTYLING,TRUE,The Grand Budapest Hotel
2014,MUSIC (Original Score),TRUE,The Grand Budapest Hotel
2014,MUSIC (Original Song),TRUE,Selma
2014,BEST PICTURE,TRUE,Birdman or (The Unexpected Virtue of Ignorance)
2014,PRODUCTION DESIGN,TRUE,The Grand Budapest Hotel
2014,SHORT FILM (Animated),TRUE,Feast
2014,SHORT FILM (Live Action),TRUE,The Phone Call
2014,SOUND EDITING,TRUE,American Sniper
2014,SOUND MIXING,TRUE,Whiplash
2014,VISUAL EFFECTS,TRUE,Interstellar
2014,WRITING (Adapted Screenplay),TRUE,The Imitation Game
2014,WRITING (Original Screenplay),TRUE,Birdman or (The Unexpected Virtue of Ignorance)
2014,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Harry Belafonte
2014,HONORARY AWARD,TRUE,"To Jean-Claude CarriÃ¨re, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature."
2014,HONORARY AWARD,TRUE,"To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world."
2014,HONORARY AWARD,TRUE,"To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength."
2014,GORDON E. SAWYER AWARD,TRUE,David Winchester Gray
2014,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection.
2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To IAIN NEIL for the optical design, and to ANDRÃ‰ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses."
